t_sec,shoulder_joint,upperArm_joint,foreArm_joint,wrist1_joint,wrist2_joint,wrist3_joint,hand_gesture_id,hand_rog,hand_pose_name
159.225467,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.249710,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.273952,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.298195,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.322437,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.346680,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.370922,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.395164,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.419407,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.443649,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.467892,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.492134,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.516377,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.540619,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.564861,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.589104,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.613346,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.637589,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.661831,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.686073,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.710316,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.734558,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.758801,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.783043,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.807286,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.831528,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.855770,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.880013,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.904255,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.928498,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.952740,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
159.976983,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.001225,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.025467,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.049710,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.073952,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.098195,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.122437,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.146680,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.170922,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.195164,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.219407,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.243649,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.267892,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.292134,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.316377,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.340619,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.364861,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.389104,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.413346,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.437589,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.461831,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.486073,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.510316,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.534558,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.558801,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.583043,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.607286,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.631528,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.655770,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.680013,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.704255,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.728498,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.752740,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.776983,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.801225,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.825467,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.849710,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.873952,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.898195,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.922437,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.946680,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.970922,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
160.995164,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
161.019407,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
161.043649,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
161.067892,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
161.092134,0.087259270,-1.023811264,1.810256690,-1.988797278,2.492463199,2.628563595,6,5,two_open_b
161.116377,0.087634142,-1.023804252,1.810502839,-1.988411099,2.492008228,2.627927519,6,5,two_open_b
161.140619,0.089029400,-1.023778151,1.811418994,-1.986973757,2.490314844,2.625560071,6,5,two_open_b
161.164861,0.090424657,-1.023752051,1.812335149,-1.985536416,2.488621461,2.623192623,6,5,two_open_b
161.189104,0.091819915,-1.023725951,1.813251304,-1.984099074,2.486928077,2.620825175,6,5,two_open_b
161.213346,0.093215172,-1.023699851,1.814167459,-1.982661733,2.485234693,2.618457727,6,5,two_open_b
161.237589,0.094610430,-1.023673751,1.815083614,-1.981224391,2.483541310,2.616090279,6,5,two_open_b
161.261831,0.096005688,-1.023647650,1.815999769,-1.979787049,2.481847926,2.613722832,6,5,two_open_b
161.286073,0.097400945,-1.023621550,1.816915924,-1.978349708,2.480154543,2.611355384,6,5,two_open_b
161.310316,0.098796203,-1.023595450,1.817832080,-1.976912366,2.478461159,2.608987936,6,5,two_open_b
161.334558,0.100191460,-1.023569350,1.818748235,-1.975475025,2.476767775,2.606620488,6,5,two_open_b
161.358801,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.383043,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.407286,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.431528,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.455770,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.480013,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.504255,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.528498,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.552740,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.576983,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.601225,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.625467,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.649710,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.673952,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.698195,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.722437,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.746680,0.101211846,-1.023550262,1.819418241,-1.974423862,2.475529363,2.604889116,6,5,two_open_b
161.770922,0.102300443,-1.025838605,1.821735849,-1.980667022,2.472058807,2.594884931,6,5,two_open_b
161.795164,0.103638629,-1.028651609,1.824584826,-1.988341584,2.467792539,2.582587034,6,5,two_open_b
161.819407,0.104976815,-1.031464613,1.827433804,-1.996016146,2.463526271,2.570289137,6,5,two_open_b
161.843649,0.106315001,-1.034277617,1.830282782,-2.003690708,2.459260003,2.557991240,6,5,two_open_b
161.867892,0.107653187,-1.037090621,1.833131760,-2.011365270,2.454993735,2.545693342,6,5,two_open_b
161.892134,0.108991373,-1.039903625,1.835980738,-2.019039832,2.450727466,2.533395445,6,5,two_open_b
161.916377,0.110329559,-1.042716629,1.838829715,-2.026714394,2.446461198,2.521097548,6,5,two_open_b
161.940619,0.111667745,-1.045529633,1.841678693,-2.034388956,2.442194930,2.508799651,6,5,two_open_b
161.964861,0.113005931,-1.048342637,1.844527671,-2.042063518,2.437928662,2.496501754,6,5,two_open_b
161.989104,0.114344117,-1.051155640,1.847376649,-2.049738080,2.433662394,2.484203856,6,5,two_open_b
162.013346,0.115058014,-1.051842048,1.849693042,-2.052293408,2.431570126,2.479958112,6,5,two_open_b
162.037589,0.115632573,-1.052042202,1.851901915,-2.053684208,2.429965708,2.477542574,6,5,two_open_b
162.061831,0.116207132,-1.052242356,1.854110788,-2.055075009,2.428361289,2.475127037,6,5,two_open_b
162.086073,0.116781691,-1.052442510,1.856319661,-2.056465809,2.426756870,2.472711499,6,5,two_open_b
162.110316,0.117356250,-1.052642663,1.858528534,-2.057856609,2.425152451,2.470295961,6,5,two_open_b
162.134558,0.117930808,-1.052842817,1.860737407,-2.059247410,2.423548032,2.467880423,6,5,two_open_b
162.158801,0.118505367,-1.053042971,1.862946280,-2.060638210,2.421943613,2.465464885,6,5,two_open_b
162.183043,0.116765539,-1.049061419,1.861852596,-2.049994057,2.429672227,2.474638327,6,5,two_open_b
162.207286,0.115025712,-1.045079866,1.860758911,-2.039349905,2.437400841,2.483811770,6,5,two_open_b
162.231528,0.114638380,-1.044617426,1.862557519,-2.040132390,2.437629854,2.480596252,6,5,two_open_b
162.255770,0.113786739,-1.043993238,1.862571103,-2.039790949,2.439155422,2.479332766,6,5,two_open_b
162.280013,0.112824849,-1.043330644,1.862160838,-2.039182634,2.440988853,2.478532787,6,5,two_open_b
162.304255,0.111862959,-1.042668050,1.861750573,-2.038574319,2.442822285,2.477732807,6,5,two_open_b
162.328498,0.110901068,-1.042005456,1.861340307,-2.037966004,2.444655717,2.476932827,6,5,two_open_b
162.352740,0.109939178,-1.041342862,1.860930042,-2.037357689,2.446489148,2.476132848,6,5,two_open_b
162.376983,0.108293082,-1.038680777,1.860782977,-2.032526439,2.451147097,2.479510306,6,5,two_open_b
162.401225,0.106491899,-1.035565474,1.860695570,-2.026737991,2.456445270,2.483834650,6,5,two_open_b
162.425467,0.107005103,-1.036631877,1.863910722,-2.032984495,2.452410409,2.476570015,6,5,two_open_b
162.449710,0.107518306,-1.037698280,1.867125873,-2.039230999,2.448375549,2.469305379,6,5,two_open_b
162.473952,0.106765388,-1.035340127,1.868176303,-2.035139303,2.450903775,2.472864651,6,5,two_open_b
162.498195,0.106118761,-1.033098332,1.870122068,-2.032387015,2.452279545,2.474498004,6,5,two_open_b
162.522437,0.105578425,-1.030972895,1.872963167,-2.030974136,2.452502858,2.474205436,6,5,two_open_b
162.546680,0.105144380,-1.028963816,1.876699601,-2.030900665,2.451573715,2.471986947,6,5,two_open_b
162.570922,0.104713390,-1.026958083,1.880461776,-2.030865703,2.450611439,2.469713089,6,5,two_open_b
162.595164,0.104282401,-1.024952349,1.884223950,-2.030830740,2.449649164,2.467439230,6,5,two_open_b
162.619407,0.104535617,-1.024946106,1.887722925,-2.035018713,2.445862371,2.460987933,6,5,two_open_b
162.643649,0.104943920,-1.025393082,1.891162240,-2.040163884,2.441435354,2.453589751,6,5,two_open_b
162.667892,0.105352223,-1.025840057,1.894601556,-2.045309055,2.437008337,2.446191568,6,5,two_open_b
162.692134,0.105760526,-1.026287032,1.898040871,-2.050454227,2.432581320,2.438793385,6,5,two_open_b
162.716377,0.106082455,-1.026639452,1.900752616,-2.054510961,2.429090818,2.432960254,6,5,two_open_b
162.740619,0.106298092,-1.026875513,1.902569026,-2.057228286,2.426752773,2.429053043,6,5,two_open_b
162.764861,0.106407439,-1.026995217,1.903490101,-2.058606203,2.425567183,2.427071752,6,5,two_open_b
162.789104,0.106410495,-1.026998562,1.903515842,-2.058644711,2.425534050,2.427016382,6,5,two_open_b
162.813346,0.106222558,-1.026228483,1.904522255,-2.058270280,2.425254121,2.426519618,6,5,two_open_b
162.837589,0.105767520,-1.024363949,1.906959009,-2.057363697,2.424576351,2.425316840,6,5,two_open_b
162.861831,0.104799693,-1.020597632,1.911037902,-2.054744783,2.423360486,2.424115692,6,5,two_open_b
162.886073,0.103831866,-1.016831315,1.915116795,-2.052125870,2.422144621,2.422914545,6,5,two_open_b
162.910316,0.102699332,-1.012010247,1.919120292,-2.047414537,2.420983741,2.423191731,6,5,two_open_b
162.934558,0.101211757,-1.004915546,1.922961267,-2.038192762,2.419941389,2.426655631,6,5,two_open_b
162.958801,0.099724181,-0.997820844,1.926802241,-2.028970988,2.418899036,2.430119530,6,5,two_open_b
162.983043,0.098236606,-0.990726143,1.930643215,-2.019749214,2.417856684,2.433583429,6,5,two_open_b
163.007286,0.096749030,-0.983631441,1.934484189,-2.010527439,2.416814331,2.437047329,6,5,two_open_b
163.031528,0.095261455,-0.976536740,1.938325164,-2.001305665,2.415771978,2.440511228,6,5,two_open_b
163.055770,0.093456240,-0.968598092,1.941073842,-1.989465744,2.415311408,2.446943401,6,5,two_open_b
163.080013,0.091223296,-0.959535690,1.942274146,-1.974045170,2.415663528,2.457478268,6,5,two_open_b
163.104255,0.088467500,-0.949820630,1.941908324,-1.956126831,2.416808785,2.472164465,6,5,two_open_b
163.128498,0.085208519,-0.938866436,1.941527360,-1.936279888,2.417830812,2.488485319,6,5,two_open_b
163.152740,0.081782459,-0.928149939,1.941211806,-1.917253692,2.418716600,2.504405693,6,5,two_open_b
163.176983,0.078706132,-0.919699084,1.941060735,-1.902736094,2.419467445,2.517138552,6,5,two_open_b
163.201225,0.075111986,-0.910468445,1.941100779,-1.888038779,2.418616837,2.529793196,6,5,two_open_b
163.225467,0.071402049,-0.901064959,1.941185865,-1.873311996,2.417393791,2.542416482,6,5,two_open_b
163.249710,0.068253972,-0.893327289,1.942306186,-1.864556717,2.410184122,2.547651417,6,5,two_open_b
163.273952,0.065105896,-0.885589619,1.943426506,-1.855801437,2.402974453,2.552886353,6,5,two_open_b
163.298195,0.060736809,-0.880025749,1.946035784,-1.855885951,2.396866060,2.550349224,6,5,two_open_b
163.322437,0.056913247,-0.876728495,1.948884425,-1.860588906,2.390464155,2.543957048,6,5,two_open_b
163.346680,0.052302498,-0.875156316,1.952025397,-1.870413226,2.385649210,2.532972414,6,5,two_open_b
163.370922,0.048194933,-0.874823271,1.955181511,-1.882166150,2.380957494,2.520353123,6,5,two_open_b
163.395164,0.044419154,-0.875307280,1.958347609,-1.895190747,2.376347032,2.506655978,6,5,two_open_b
163.419407,0.039496454,-0.875268215,1.961278866,-1.908332525,2.370475103,2.492620529,6,5,two_open_b
163.443649,0.035091573,-0.876008933,1.964019008,-1.921654021,2.366204627,2.478663295,6,5,two_open_b
163.467892,0.030031219,-0.877079003,1.966598811,-1.935824915,2.361496576,2.463803743,6,5,two_open_b
163.492134,0.023855638,-0.876595546,1.968060655,-1.944612590,2.362193977,2.455662646,6,5,two_open_b
163.516377,0.017680056,-0.876112089,1.969522500,-1.953400265,2.362891378,2.447521548,6,5,two_open_b
163.540619,0.013231059,-0.875068858,1.969581271,-1.956340726,2.362185649,2.444681006,6,5,two_open_b
163.564861,0.007323510,-0.875017253,1.969510567,-1.961868128,2.361317433,2.438795798,6,5,two_open_b
163.589104,0.003238790,-0.875795012,1.969071519,-1.966484262,2.358607216,2.433350087,6,5,two_open_b
163.613346,-0.000845931,-0.876572771,1.968632472,-1.971100397,2.355896999,2.427904377,6,5,two_open_b
163.637589,-0.004930651,-0.877350530,1.968193425,-1.975716531,2.353186782,2.422458667,6,5,two_open_b
163.661831,-0.009120184,-0.880238402,1.967768349,-1.983023689,2.350876178,2.414684416,6,5,two_open_b
163.686073,-0.013309716,-0.883126274,1.967343273,-1.990330846,2.348565575,2.406910164,6,5,two_open_b
163.710316,-0.016727985,-0.885857641,1.967033493,-1.996818074,2.347064985,2.400069589,6,5,two_open_b
163.734558,-0.019824178,-0.888037260,1.965278129,-1.999126398,2.345913554,2.397436589,6,5,two_open_b
163.758801,-0.023301871,-0.889492023,1.961001927,-1.995512252,2.344379435,2.400638740,6,5,two_open_b
163.783043,-0.026779564,-0.890946786,1.956725725,-1.991898105,2.342845316,2.403840892,6,5,two_open_b
163.807286,-0.030327502,-0.891724036,1.952185877,-1.984478364,2.344558950,2.411696420,6,5,two_open_b
163.831528,-0.034096405,-0.892549021,1.947610241,-1.976964737,2.346694815,2.419703420,6,5,two_open_b
163.855770,-0.037865308,-0.893374007,1.943034605,-1.969451110,2.348830679,2.427710420,6,5,two_open_b
163.880013,-0.041634211,-0.894198992,1.938458969,-1.961937483,2.350966544,2.435717420,6,5,two_open_b
163.904255,-0.044146072,-0.893444930,1.934102244,-1.951617493,2.353980677,2.446392067,6,5,two_open_b
163.928498,-0.047694568,-0.893492804,1.929634578,-1.942101733,2.358767396,2.457185183,6,5,two_open_b
163.952740,-0.052055356,-0.894169063,1.925079978,-1.933216155,2.364943087,2.468071129,6,5,two_open_b
163.976983,-0.056184851,-0.895284780,1.922053687,-1.927921195,2.371350790,2.475419397,6,5,two_open_b
164.001225,-0.060729010,-0.898117381,1.921533450,-1.929982090,2.379895621,2.476586504,6,5,two_open_b
164.025467,-0.065774390,-0.901574512,1.921003905,-1.932945368,2.389544957,2.477535781,6,5,two_open_b
164.049710,-0.069141666,-0.904669124,1.920746152,-1.936621661,2.395987690,2.477334714,6,5,two_open_b
164.073952,-0.072287977,-0.907716001,1.920524186,-1.940391839,2.402008193,2.476982175,6,5,two_open_b
164.098195,-0.075434288,-0.910762877,1.920302221,-1.944162018,2.408028696,2.476629636,6,5,two_open_b
164.122437,-0.078580599,-0.913809754,1.920080255,-1.947932196,2.414049199,2.476277097,6,5,two_open_b
164.146680,-0.082012896,-0.917313733,1.919807251,-1.951956725,2.421297534,2.475832624,6,5,two_open_b
164.170922,-0.084823690,-0.920679294,1.919571101,-1.955546233,2.428555576,2.475136232,6,5,two_open_b
164.195164,-0.086822191,-0.923416470,1.919421884,-1.958505558,2.434424646,2.474347010,6,5,two_open_b
164.219407,-0.088820693,-0.926153646,1.919272666,-1.961464883,2.440293716,2.473557788,6,5,two_open_b
164.243649,-0.090023032,-0.927898795,1.919138233,-1.962990826,2.444408346,2.473114574,6,5,two_open_b
164.267892,-0.090785019,-0.929444655,1.918989001,-1.964001345,2.448071185,2.472592795,6,5,two_open_b
164.292134,-0.091707488,-0.932111651,1.918776218,-1.966032076,2.453454885,2.471289581,6,5,two_open_b
164.316377,-0.092629956,-0.934778646,1.918563435,-1.968062806,2.458838586,2.469986366,6,5,two_open_b
164.340619,-0.093552425,-0.937445641,1.918350652,-1.970093536,2.464222286,2.468683151,6,5,two_open_b
164.364861,-0.094474893,-0.940112637,1.918137869,-1.972124267,2.469605986,2.467379937,6,5,two_open_b
164.389104,-0.095104270,-0.942358530,1.917988393,-1.973971422,2.473752421,2.466108278,6,5,two_open_b
164.413346,-0.094664335,-0.947254921,1.919042335,-1.981964650,2.475248175,2.459411817,6,5,two_open_b
164.437589,-0.094224400,-0.952151312,1.920096277,-1.989957878,2.476743928,2.452715356,6,5,two_open_b
164.461831,-0.090710398,-0.961640170,1.924157878,-2.006872842,2.466509624,2.434051367,6,5,two_open_b
164.486073,-0.083484567,-0.970912359,1.927265170,-2.016267892,2.445307760,2.420162923,6,5,two_open_b
164.510316,-0.076197865,-0.979759307,1.930396567,-2.025275980,2.423453182,2.406570873,6,5,two_open_b
164.534558,-0.068750682,-0.987485120,1.933591516,-2.033263857,2.399877744,2.393760259,6,5,two_open_b
164.558801,-0.061303498,-0.995210933,1.936786464,-2.041251734,2.376302305,2.380949645,6,5,two_open_b
164.583043,-0.053770297,-1.003634357,1.938470641,-2.047455468,2.354882203,2.368997438,6,5,two_open_b
164.607286,-0.046237095,-1.012057782,1.940154818,-2.053659203,2.333462102,2.357045232,6,5,two_open_b
164.631528,-0.038711000,-1.020445207,1.941826726,-2.059792162,2.312051433,2.345153404,6,5,two_open_b
164.655770,-0.032630654,-1.025322080,1.940535788,-2.055784213,2.296167990,2.342660991,6,5,two_open_b
164.680013,-0.026550309,-1.030198953,1.939244849,-2.051776264,2.280284547,2.340168577,6,5,two_open_b
164.704255,-0.023544030,-1.030483360,1.934946252,-2.038846579,2.276131163,2.349643692,6,5,two_open_b
164.728498,-0.024249581,-1.030984434,1.931601963,-2.033436809,2.282945336,2.354343262,6,5,two_open_b
164.752740,-0.025201507,-1.032560049,1.927953310,-2.027707665,2.292188185,2.359521628,6,5,two_open_b
164.776983,-0.026153433,-1.034135664,1.924304656,-2.021978520,2.301431034,2.364699993,6,5,two_open_b
164.801225,-0.027105358,-1.035711279,1.920656003,-2.016249376,2.310673883,2.369878359,6,5,two_open_b
164.825467,-0.028143303,-1.036589282,1.918518121,-2.012304375,2.317761394,2.374198317,6,5,two_open_b
164.849710,-0.029181247,-1.037467285,1.916380240,-2.008359375,2.324848905,2.378518275,6,5,two_open_b
164.873952,-0.030219191,-1.038345288,1.914242359,-2.004414374,2.331936416,2.382838232,6,5,two_open_b
164.898195,-0.030331642,-1.039854536,1.913947443,-2.004049196,2.333892023,2.382818294,6,5,two_open_b
164.922437,-0.030292617,-1.041855466,1.913663213,-2.003632212,2.335312561,2.382234258,6,5,two_open_b
164.946680,-0.030102116,-1.044348078,1.913389671,-2.003163421,2.336198029,2.381086123,6,5,two_open_b
164.970922,-0.029760139,-1.047332371,1.913126815,-2.002642824,2.336548428,2.379373889,6,5,two_open_b
164.995164,-0.029133747,-1.049365597,1.913171008,-2.002428590,2.334335783,2.377041201,6,5,two_open_b
165.019407,-0.028507355,-1.051398824,1.913215200,-2.002214357,2.332123138,2.374708513,6,5,two_open_b
165.043649,-0.027880963,-1.053432051,1.913259393,-2.002000123,2.329910493,2.372375824,6,5,two_open_b
165.067892,-0.027254571,-1.055465278,1.913303586,-2.001785890,2.327697848,2.370043136,6,5,two_open_b
165.092134,-0.026628180,-1.057498505,1.913347778,-2.001571656,2.325485203,2.367710448,6,5,two_open_b
165.116377,-0.026001788,-1.059531731,1.913391971,-2.001357423,2.323272558,2.365377760,6,5,two_open_b
165.140619,-0.025509320,-1.061130250,1.913426715,-2.001188993,2.321532981,2.363543805,6,5,two_open_b
165.164861,-0.025168328,-1.062237087,1.913450773,-2.001072370,2.320328473,2.362273949,6,5,two_open_b
165.189104,-0.024978812,-1.062852242,1.913464143,-2.001007553,2.319659034,2.361568191,6,5,two_open_b
165.213346,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.237589,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.261831,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.286073,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.310316,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.334558,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.358801,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.383043,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.407286,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.431528,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.455770,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.480013,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.504255,-0.024940773,-1.062975716,1.913466827,-2.000994543,2.319524665,2.361426532,6,5,two_open_b
165.528498,-0.025450381,-1.061581642,1.912196876,-1.998378621,2.325367248,2.363339584,6,5,two_open_b
