t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
2.274498,0.379381,0.167841,0.234610,2.836853,0.840448,0.826563
2.277890,0.379403,0.167718,0.234636,2.829478,0.848039,0.836801
2.281369,0.379365,0.167681,0.234567,2.829647,0.829792,0.821449
2.284141,0.378839,0.167266,0.234209,2.831326,0.827885,0.821498
2.287337,0.378241,0.167002,0.233637,2.832830,0.824463,0.821479
2.290623,0.377664,0.166763,0.233040,2.842189,0.812102,0.810909
2.294372,0.377088,0.166522,0.232379,2.851121,0.819685,0.801856
2.297802,0.376559,0.166278,0.231799,2.853927,0.815923,0.802229
2.300779,0.376476,0.166344,0.231592,2.860528,0.807455,0.791387
2.304112,0.376738,0.166273,0.231410,2.846322,0.820108,0.793849
2.307959,0.377156,0.166359,0.230856,2.838243,0.834990,0.805141
2.311202,0.377280,0.166650,0.230299,2.847875,0.811193,0.814095
2.314643,0.377418,0.166946,0.229826,2.854236,0.808654,0.824833
2.317374,0.377603,0.167476,0.229437,2.847563,0.817175,0.841736
2.321104,0.378141,0.168214,0.229136,2.863605,0.816907,0.848079
2.324664,0.378211,0.168861,0.229153,2.860710,0.823958,0.858606
2.328056,0.378485,0.168889,0.229168,2.847536,0.834829,0.855037
2.330720,0.378632,0.168900,0.229093,2.848678,0.834471,0.854932
2.334265,0.378832,0.168928,0.228711,2.846580,0.845865,0.849738
2.337693,0.378438,0.168839,0.228289,2.837528,0.850701,0.852869
2.340824,0.378134,0.168205,0.228288,2.844723,0.834760,0.838614
2.344685,0.377989,0.167757,0.228287,2.835247,0.840804,0.842339
2.348046,0.377972,0.167275,0.228324,2.815044,0.856925,0.842175
2.350984,0.377809,0.166593,0.228562,2.821188,0.841849,0.837201
2.354474,0.377582,0.165813,0.228812,2.816912,0.833987,0.834675
2.357470,0.377535,0.165466,0.228804,2.806442,0.838777,0.835501
2.360796,0.377411,0.165390,0.228943,2.813516,0.830462,0.831732
2.364602,0.377189,0.165340,0.229053,2.809469,0.828657,0.841415
2.368008,0.377118,0.165526,0.229093,2.799554,0.834587,0.844976
2.371289,0.377229,0.166043,0.228816,2.818255,0.820263,0.848016
2.374457,0.377116,0.166662,0.228382,2.822473,0.831871,0.863387
2.377599,0.377009,0.167200,0.227838,2.823414,0.834689,0.871781
2.381013,0.377000,0.167712,0.227324,2.847589,0.817850,0.864813
2.384290,0.377122,0.168318,0.227156,2.849676,0.828591,0.880351
2.388007,0.377106,0.168710,0.227260,2.846123,0.830785,0.892282
2.390694,0.377345,0.169032,0.227446,2.862578,0.804493,0.881996
2.394316,0.377596,0.169662,0.227511,2.857972,0.819279,0.892052
2.397971,0.377846,0.170291,0.227575,2.850534,0.837917,0.901951
2.401305,0.377552,0.170255,0.227139,2.869654,0.809896,0.890349
2.404612,0.377294,0.170255,0.226616,2.859853,0.830553,0.881097
2.407540,0.377096,0.170539,0.226140,2.854269,0.848516,0.892194
2.411370,0.377083,0.170618,0.225922,2.866625,0.840583,0.881794
2.414209,0.377081,0.170681,0.225702,2.858307,0.848582,0.883960
2.418143,0.377387,0.171051,0.225755,2.841000,0.875097,0.895078
2.421335,0.377578,0.171273,0.225848,2.852919,0.852813,0.903935
2.423945,0.377527,0.170990,0.225967,2.843572,0.858780,0.903340
2.427205,0.377029,0.170306,0.225687,2.837301,0.850651,0.904852
2.431110,0.376403,0.169669,0.225375,2.853299,0.823978,0.894204
2.434443,0.375875,0.169226,0.224907,2.855917,0.816856,0.883014
2.437156,0.375456,0.168949,0.224457,2.845078,0.837358,0.873551
2.440962,0.375228,0.168945,0.223959,2.847075,0.833367,0.864584
2.444676,0.375509,0.169442,0.223926,2.843400,0.843283,0.872536
2.447593,0.375935,0.169937,0.223858,2.830722,0.864541,0.883476
2.451193,0.376228,0.170128,0.223868,2.833198,0.867019,0.885409
2.454600,0.376122,0.170180,0.223921,2.832349,0.862168,0.893574
2.458082,0.375935,0.169728,0.223782,2.836139,0.850510,0.894341
2.460959,0.375483,0.169104,0.223494,2.841311,0.838707,0.885821
2.464502,0.375268,0.168325,0.223418,2.839971,0.830223,0.882858
2.469226,0.375108,0.167854,0.223529,2.832846,0.817034,0.888339
2.474807,0.375230,0.167451,0.223615,2.832794,0.807537,0.890375
2.487664,0.375178,0.167739,0.223441,2.831698,0.808006,0.894138
2.496679,0.375135,0.168037,0.223243,2.830545,0.808895,0.898407
2.500932,0.374995,0.168476,0.222973,2.829901,0.804668,0.901724
2.503358,0.374874,0.169040,0.222752,2.835745,0.808544,0.908235
2.507333,0.374795,0.169641,0.222508,2.844739,0.805099,0.911573
2.514195,0.374970,0.170195,0.222672,2.844353,0.806404,0.912755
2.516788,0.375123,0.170733,0.222786,2.848493,0.806182,0.921609
2.525972,0.375147,0.171296,0.222730,2.850183,0.813706,0.924890
2.528717,0.374766,0.171198,0.222114,2.850692,0.810197,0.919217
2.542014,0.374399,0.171050,0.221525,2.844845,0.812446,0.915926
2.562565,0.374024,0.170739,0.220967,2.844876,0.808332,0.919812
2.566048,0.373670,0.170417,0.220448,2.840613,0.806362,0.916273
2.569253,0.372993,0.169191,0.220151,2.834729,0.796323,0.906271
2.577593,0.372680,0.168310,0.220241,2.832460,0.784172,0.902638
2.588926,0.372382,0.167603,0.220317,2.831506,0.773159,0.898329
2.598304,0.372018,0.166943,0.220302,2.830652,0.763585,0.895575
2.601943,0.371663,0.166315,0.220284,2.829557,0.753097,0.893409
2.611440,0.371579,0.166561,0.220113,2.836444,0.742980,0.895382
2.614812,0.371442,0.166816,0.219924,2.839581,0.742605,0.897986
2.617959,0.371309,0.166937,0.219751,2.841448,0.740916,0.900600
2.621166,0.371246,0.167391,0.219498,2.848177,0.744820,0.906158
2.624036,0.371128,0.168003,0.219015,2.857296,0.741279,0.910786
2.631131,0.371284,0.169988,0.217990,2.864980,0.749076,0.918914
2.633741,0.371488,0.171083,0.217424,2.871290,0.757371,0.927598
2.637691,0.371682,0.171799,0.217028,2.877632,0.765426,0.935553
2.640855,0.371881,0.172342,0.216917,2.877845,0.767382,0.942073
2.644165,0.371992,0.172618,0.216768,2.876979,0.777734,0.945885
2.651140,0.371504,0.172679,0.216546,2.875690,0.781279,0.945272
2.654493,0.371157,0.172412,0.216378,2.874125,0.776049,0.946264
2.657755,0.370842,0.172138,0.216193,2.872756,0.770187,0.948348
2.660892,0.370550,0.171818,0.215985,2.863450,0.766256,0.940738
2.664582,0.370233,0.171520,0.215862,2.861175,0.761184,0.940549
2.667530,0.369881,0.171461,0.215797,2.865746,0.747526,0.943800
2.670769,0.369606,0.171667,0.215711,2.870964,0.742399,0.945366
2.673783,0.369303,0.171738,0.215506,2.870498,0.740304,0.952623
2.677479,0.369323,0.171753,0.215424,2.883718,0.734496,0.956649
2.680861,0.369277,0.171451,0.215291,2.874132,0.733396,0.952320
2.684384,0.369354,0.170945,0.215152,2.868863,0.730549,0.952949
2.688213,0.369248,0.170576,0.214954,2.866773,0.730738,0.952197
2.691482,0.369127,0.170401,0.214803,2.869931,0.725418,0.944819
2.694601,0.368686,0.170323,0.214560,2.866874,0.724923,0.947751
2.697924,0.368437,0.170531,0.214396,2.879913,0.718239,0.954575
2.701261,0.368184,0.170691,0.214201,2.882537,0.717454,0.956087
2.704397,0.368123,0.170508,0.213983,2.879973,0.715589,0.955533
2.707641,0.368137,0.170294,0.213779,2.877710,0.717455,0.956277
2.710572,0.368159,0.170085,0.213564,2.877937,0.718344,0.959595
2.714515,0.368341,0.169894,0.213420,2.875339,0.716964,0.963116
2.717943,0.368417,0.169699,0.213240,2.873688,0.714138,0.970559
2.721149,0.368508,0.169785,0.213132,2.876972,0.705561,0.978284
2.724682,0.368463,0.169808,0.212991,2.880159,0.703988,0.984298
2.727985,0.368368,0.169624,0.212823,2.883747,0.687717,0.986047
2.731112,0.368195,0.169395,0.212618,2.886781,0.677367,0.992071
2.734644,0.368134,0.169207,0.212506,2.889408,0.680624,0.996074
2.738070,0.368048,0.168922,0.212392,2.885208,0.682261,1.000405
2.740697,0.367983,0.168714,0.212318,2.885326,0.669830,1.005438
2.744023,0.367996,0.168947,0.212150,2.883255,0.676162,1.011557
2.747887,0.367924,0.169224,0.211923,2.883987,0.680191,1.012844
2.750715,0.367844,0.169518,0.211663,2.883765,0.674919,1.010368
2.754445,0.367715,0.169767,0.211386,2.887070,0.674019,1.011043
2.757720,0.367688,0.169975,0.211093,2.885719,0.679921,1.011075
2.760782,0.367624,0.169937,0.210928,2.885114,0.679166,1.011490
2.764367,0.367464,0.169131,0.211019,2.875497,0.677328,1.007783
2.767978,0.367303,0.168274,0.211095,2.868452,0.672836,1.006189
2.770922,0.367017,0.167661,0.210988,2.861255,0.672276,1.002186
2.776651,0.366698,0.167444,0.210294,2.859020,0.672491,1.000377
2.793845,0.366089,0.167323,0.209521,2.855999,0.675813,0.995226
2.803065,0.365608,0.167960,0.208459,2.860937,0.681605,0.994356
2.806498,0.365126,0.168638,0.207390,2.863525,0.688413,0.992990
2.810587,0.364788,0.169138,0.206540,2.865866,0.693093,0.992558
2.818953,0.364470,0.169225,0.206306,2.865395,0.698175,0.991562
2.820296,0.364469,0.169241,0.206068,2.862829,0.695504,0.994363
2.830950,0.364522,0.169222,0.205924,2.860447,0.691462,0.997214
2.832636,0.364605,0.169395,0.205683,2.856193,0.689650,1.010396
2.853184,0.364674,0.169585,0.205411,2.853104,0.688996,1.020262
2.861986,0.364755,0.169865,0.205140,2.844282,0.690035,1.031636
2.867347,0.364630,0.170213,0.204899,2.844685,0.695407,1.040843
2.870319,0.364337,0.170625,0.204566,2.847898,0.700030,1.050524
2.878190,0.364019,0.170858,0.204279,2.853886,0.702432,1.050153
2.889233,0.363711,0.170909,0.203985,2.855445,0.696686,1.056381
2.891308,0.363377,0.170757,0.203635,2.861987,0.688776,1.055936
2.911968,0.363252,0.170338,0.202522,2.862400,0.682022,1.057672
2.915049,0.363243,0.170073,0.202119,2.860090,0.675403,1.063666
2.918336,0.363250,0.169637,0.201691,2.859335,0.665108,1.059601
2.921742,0.363267,0.169351,0.201331,2.860946,0.662118,1.053711
2.925365,0.363282,0.169110,0.201254,2.864055,0.652542,1.058599
2.928368,0.363369,0.169104,0.201067,2.864973,0.650259,1.061954
2.931985,0.363447,0.169129,0.200831,2.865247,0.646689,1.061605
2.935257,0.363498,0.169425,0.200662,2.863291,0.649200,1.069599
2.938479,0.363546,0.169708,0.200487,2.862102,0.650688,1.077102
2.941721,0.363467,0.169565,0.200357,2.860203,0.648541,1.078338
2.945023,0.363207,0.169212,0.200313,2.857639,0.640702,1.078177
2.948311,0.362969,0.168911,0.200311,2.858347,0.633454,1.078955
2.951565,0.362736,0.168674,0.200330,2.860451,0.625625,1.087806
2.955611,0.362589,0.168610,0.200414,2.860759,0.615335,1.092447
2.958302,0.362475,0.168722,0.200383,2.862003,0.618543,1.099370
2.962999,0.362422,0.168695,0.200306,2.862474,0.618036,1.100655
2.965352,0.362269,0.168503,0.200321,2.860751,0.619769,1.103290
2.968417,0.362081,0.168305,0.200337,2.860976,0.614100,1.098161
2.971898,0.361758,0.167908,0.200259,2.865653,0.606925,1.095777
2.978344,0.361133,0.167481,0.200261,2.867637,0.598442,1.091029
2.981640,0.360919,0.167358,0.200138,2.871061,0.596126,1.092162
2.985242,0.360710,0.167046,0.200021,2.869675,0.592133,1.087992
2.988928,0.360509,0.166590,0.199944,2.864059,0.593048,1.087967
3.001331,0.359985,0.164137,0.200064,2.862843,0.591609,1.091574
3.004568,0.360054,0.164112,0.200143,2.861861,0.585378,1.095879
3.011789,0.360377,0.164564,0.200274,2.862388,0.572704,1.100885
3.014815,0.360486,0.164797,0.200265,2.869304,0.557479,1.110071
3.022025,0.360639,0.164658,0.200188,2.873276,0.546923,1.114644
3.025119,0.360716,0.164456,0.200175,2.870473,0.542633,1.115504
3.028213,0.360766,0.164162,0.200062,2.869916,0.539278,1.115852
3.031541,0.360787,0.163959,0.199982,2.869312,0.538323,1.117634
3.034980,0.360808,0.163768,0.199907,2.863976,0.542366,1.115569
3.037919,0.360809,0.163606,0.199793,2.865548,0.540028,1.116106
3.041701,0.360817,0.163423,0.199670,2.868287,0.535951,1.117936
3.044354,0.360811,0.163342,0.199633,2.869447,0.532978,1.117990
3.047772,0.360817,0.163297,0.199601,2.868590,0.530216,1.117865
3.051564,0.360796,0.163278,0.199553,2.864879,0.534736,1.113862
3.058058,0.360573,0.162750,0.199207,2.856172,0.542441,1.111511
3.061896,0.360432,0.162514,0.199052,2.852961,0.546585,1.106073
3.064801,0.360201,0.162272,0.198848,2.846948,0.550760,1.101506
3.071798,0.359860,0.161886,0.198494,2.848772,0.546333,1.099060
3.078888,0.359876,0.161700,0.198378,2.855482,0.533149,1.105849
3.082155,0.359973,0.161475,0.198417,2.861031,0.523105,1.107264
3.085456,0.360028,0.161242,0.198468,2.865025,0.511341,1.113231
3.088782,0.360055,0.160927,0.198474,2.863571,0.510907,1.120721
3.092132,0.360012,0.160645,0.198428,2.860257,0.512164,1.123986
3.095019,0.359973,0.160279,0.198446,2.861376,0.507988,1.124328
3.098342,0.359930,0.159970,0.198395,2.861081,0.506117,1.127673
3.102138,0.359939,0.159734,0.198363,2.857999,0.509861,1.130391
3.105158,0.359948,0.159595,0.198372,2.865323,0.498596,1.129668
3.108852,0.359962,0.159431,0.198389,2.865068,0.498307,1.133835
3.112111,0.359966,0.159375,0.198346,2.861929,0.502708,1.135456
3.115549,0.359978,0.159338,0.198302,2.864887,0.499601,1.136874
3.165284,0.359035,0.155202,0.197730,2.847499,0.490477,1.165993
3.166967,0.358897,0.155009,0.197725,2.847643,0.486347,1.170420
3.178903,0.358834,0.154812,0.197768,2.851519,0.473855,1.174186
3.182201,0.358659,0.154477,0.197882,2.852874,0.466838,1.181068
3.191232,0.358400,0.153619,0.197848,2.853924,0.460778,1.189187
3.201373,0.358464,0.153150,0.197859,2.849620,0.457634,1.196393
3.203038,0.358471,0.152614,0.197820,2.845428,0.451163,1.203068
3.223112,0.358401,0.152017,0.197726,2.840903,0.451494,1.204891
3.239749,0.357518,0.150243,0.197574,2.840150,0.443729,1.208999
3.249043,0.357045,0.149834,0.197561,2.839101,0.435536,1.209901
3.260163,0.356625,0.149394,0.197599,2.840069,0.430128,1.207928
3.262316,0.356314,0.148911,0.197729,2.842248,0.423652,1.207651
3.270503,0.356107,0.148289,0.197857,2.839749,0.420372,1.209576
3.274167,0.356068,0.147693,0.197988,2.838008,0.412170,1.212590
3.280529,0.356067,0.147068,0.198220,2.840442,0.398155,1.216356
3.284562,0.356109,0.146591,0.198438,2.843357,0.385124,1.220541
3.287885,0.356074,0.146218,0.198556,2.842629,0.382094,1.223979
3.290647,0.356047,0.146020,0.198744,2.844554,0.375772,1.229365
3.293911,0.356035,0.145769,0.198909,2.849371,0.366789,1.233354
3.297971,0.356012,0.145544,0.198954,2.850789,0.361813,1.237568
3.301085,0.355981,0.145216,0.198873,2.846689,0.363733,1.241454
3.304282,0.355956,0.144945,0.198791,2.847559,0.360211,1.243875
3.307491,0.355946,0.144724,0.198700,2.845755,0.361510,1.246483
3.310673,0.355916,0.144552,0.198679,2.845450,0.358798,1.249001
3.313745,0.355876,0.144385,0.198698,2.844093,0.359204,1.250428
3.317801,0.355823,0.144297,0.198803,2.849051,0.347708,1.253581
3.321234,0.355826,0.144217,0.198934,2.848378,0.345023,1.255675
3.324643,0.355791,0.144097,0.199021,2.853796,0.332982,1.257670
3.328251,0.355696,0.144023,0.199006,2.854516,0.331239,1.257693
3.332070,0.355571,0.143967,0.198945,2.856176,0.325504,1.259516
3.334276,0.355478,0.143877,0.198806,2.850748,0.334582,1.258480
3.337404,0.355398,0.143790,0.198672,2.850978,0.332162,1.259792
3.340919,0.355347,0.143749,0.198616,2.846618,0.336782,1.262815
3.344140,0.355294,0.143689,0.198600,2.844585,0.337913,1.265104
3.348371,0.355283,0.143617,0.198595,2.841592,0.342609,1.265605
3.351047,0.355136,0.143588,0.198603,2.844738,0.336462,1.266720
3.354637,0.354989,0.143558,0.198611,2.845420,0.334797,1.267447
3.357604,0.354849,0.143493,0.198567,2.848440,0.328554,1.266746
3.360812,0.354682,0.143401,0.198441,2.845961,0.332196,1.266579
3.363902,0.354499,0.143237,0.198278,2.841692,0.339295,1.267203
3.367081,0.354435,0.143091,0.198237,2.839289,0.344687,1.268091
3.370559,0.354385,0.142943,0.198290,2.841578,0.338718,1.270750
3.375122,0.354427,0.142770,0.198376,2.839147,0.339925,1.278058
3.377512,0.354495,0.142598,0.198473,2.840272,0.334666,1.284630
3.380626,0.354514,0.142446,0.198562,2.844423,0.325649,1.285797
3.384614,0.354487,0.142302,0.198644,2.839849,0.327163,1.291720
3.387409,0.354432,0.142116,0.198685,2.838506,0.328721,1.296705
3.391315,0.354266,0.141951,0.198710,2.839883,0.325795,1.296701
3.394637,0.354035,0.141826,0.198724,2.840819,0.324336,1.297577
3.398007,0.353855,0.141694,0.198752,-2.840600,-0.322356,-1.301750
3.400871,0.353677,0.141427,0.198632,-2.840106,-0.320743,-1.300167
3.404780,0.353473,0.141218,0.198445,2.837755,0.328784,1.300315
3.407939,0.353273,0.140971,0.198222,2.839823,0.330560,1.299463
3.411472,0.353129,0.140662,0.198015,2.836420,0.334911,1.296964
3.414642,0.352986,0.140404,0.197882,2.828289,0.344282,1.298200
3.417995,0.352888,0.140299,0.197878,2.833944,0.334619,1.300596
3.420601,0.352801,0.140238,0.197932,2.834004,0.334223,1.301716
3.424307,0.352723,0.140236,0.197975,2.831323,0.332946,1.302698
3.427988,0.352659,0.140305,0.198034,2.834392,0.327608,1.305534
3.431339,0.352565,0.140359,0.198009,2.835350,0.328537,1.303469
3.434541,0.352477,0.140373,0.197968,2.833015,0.328204,1.304301
3.438004,0.352420,0.140330,0.197883,2.836356,0.318988,1.305494
3.441411,0.352361,0.140248,0.197757,2.833986,0.321259,1.305264
3.444684,0.352298,0.140154,0.197626,2.830546,0.323648,1.305900
3.448057,0.352280,0.140075,0.197531,2.833955,0.313747,1.309643
3.451112,0.352210,0.139984,0.197431,2.832308,0.315208,1.309332
3.454527,0.352127,0.139882,0.197301,2.831009,0.315864,1.309561
3.458311,0.352008,0.139725,0.197206,2.829459,0.315533,1.309438
3.461504,0.351889,0.139556,0.197078,2.826411,0.316533,1.305006
3.464809,0.351769,0.139412,0.196939,2.826172,0.317267,1.302671
3.467994,0.351708,0.139322,0.196812,2.825385,0.316003,1.304571
3.470810,0.351656,0.139239,0.196726,2.825901,0.312657,1.308003
3.474049,0.351631,0.139202,0.196635,2.826865,0.305967,1.313833
3.478093,0.351565,0.139145,0.196541,2.830505,0.297612,1.322915
3.481617,0.351432,0.139015,0.196396,2.825390,0.303138,1.327143
3.484711,0.351296,0.138833,0.196199,2.826982,0.297707,1.331099
3.487960,0.351111,0.138653,0.196011,2.827484,0.294094,1.333468
3.491662,0.350942,0.138444,0.195789,2.827117,0.293224,1.335628
3.496105,0.350547,0.138173,0.195378,2.825900,0.298427,1.335809
3.500536,0.349951,0.137864,0.194804,-2.826623,-0.292732,-1.337115
3.526110,0.348752,0.137180,0.193672,2.823325,0.300068,1.336269
3.529353,0.348153,0.136770,0.193094,2.825827,0.301005,1.337030
3.532759,0.347819,0.136424,0.192727,2.824253,0.304101,1.338606
3.536326,0.347748,0.136172,0.192608,2.821957,0.302016,1.344117
3.541908,0.347529,0.135690,0.192580,2.814471,0.298643,1.344463
3.546130,0.347151,0.135250,0.192505,2.813833,0.288468,1.350524
3.551293,0.346604,0.134997,0.192444,2.811039,0.280090,1.358076
3.559633,0.345742,0.134478,0.192301,2.806155,0.268159,1.365853
3.577209,0.344582,0.133955,0.192204,2.804059,0.252242,1.370929
3.590738,0.343273,0.133811,0.191968,-2.812280,-0.229752,-1.376849
3.599957,0.342141,0.133605,0.191817,-2.806042,-0.211523,-1.374608
3.606473,0.341162,0.133241,0.191743,-2.805471,-0.205491,-1.378253
3.609502,0.340497,0.133185,0.191767,-2.804753,-0.197451,-1.374638
3.613026,0.339895,0.133021,0.191644,-2.793244,-0.182906,-1.369221
3.620971,0.339545,0.132768,0.191648,-2.788765,-0.178957,-1.372599
3.631870,0.339046,0.132028,0.191700,-2.797846,-0.193875,-1.380213
3.634009,0.338559,0.131403,0.191726,-2.792229,-0.177618,-1.378332
3.642414,0.338095,0.130907,0.191815,-2.792589,-0.178169,-1.391141
3.652404,0.337610,0.129872,0.192285,2.801533,0.186943,1.408972
3.663122,0.337061,0.128516,0.193166,2.785235,0.190595,1.416006
3.670002,0.336637,0.127759,0.193547,2.786788,0.172700,1.431981
3.672686,0.336418,0.127713,0.193570,2.767341,0.183553,1.434463
3.676389,0.336201,0.127668,0.193591,2.767962,0.179222,1.436670
3.679335,0.335992,0.127619,0.193611,2.768339,0.178957,1.441333
3.683204,0.335742,0.127371,0.193307,2.757899,0.195247,1.439748
3.686026,0.335478,0.126914,0.192836,2.747779,0.213838,1.425541
3.689806,0.335290,0.126527,0.192332,2.747461,0.217173,1.424252
3.693188,0.335102,0.126240,0.191826,2.757247,0.195943,1.434836
3.706113,0.334550,0.126907,0.191459,2.760783,0.186974,1.435239
3.713151,0.333901,0.127226,0.191952,2.781254,0.158722,1.426482
3.716438,0.333598,0.127286,0.191837,-2.791862,-0.130100,-1.422730
3.719920,0.333371,0.127288,0.191604,-2.787813,-0.116626,-1.417007
3.723005,0.333379,0.127268,0.191388,-2.802140,-0.126856,-1.400556
3.726390,0.333258,0.127207,0.190944,-2.806802,-0.124424,-1.391868
3.730041,0.333396,0.127225,0.191049,-2.807872,-0.128809,-1.389442
3.732841,0.333409,0.127138,0.191409,-2.807453,-0.134590,-1.400049
3.736104,0.333441,0.127026,0.191818,-2.809062,-0.132463,-1.397927
3.740011,0.333235,0.126884,0.192100,2.802840,0.136978,1.407570
3.743183,0.333254,0.126795,0.192545,2.800282,0.139411,1.407006
3.746493,0.333212,0.126774,0.192588,2.796677,0.136600,1.414761
3.749942,0.333270,0.126773,0.192675,2.786083,0.146352,1.425977
3.753329,0.333335,0.126771,0.192766,2.773471,0.157555,1.438707
3.755911,0.333419,0.126765,0.192862,2.767502,0.157135,1.450429
3.759276,0.333465,0.126722,0.192898,2.754887,0.169699,1.461023
3.762612,0.333513,0.126681,0.192931,2.742017,0.182962,1.471841
3.765876,0.333464,0.126628,0.192900,2.747144,0.172059,1.472277
3.769447,0.333351,0.126542,0.192452,2.747487,0.176516,1.462634
3.772774,0.333237,0.126396,0.191946,2.752595,0.182314,1.446223
3.776141,0.333103,0.126201,0.191389,2.749555,0.192289,1.434472
3.779727,0.332975,0.125934,0.190985,2.751014,0.192476,1.425930
3.782809,0.332945,0.125756,0.190783,2.753621,0.191689,1.419553
3.785985,0.332953,0.125618,0.190987,2.760485,0.177066,1.422603
3.789232,0.332715,0.125391,0.190964,2.757518,0.179905,1.420922
3.792643,0.332544,0.125246,0.191027,2.769262,0.164198,1.418637
3.795826,0.332455,0.125011,0.190952,2.765646,0.166909,1.419964
3.799254,0.332278,0.124668,0.190715,2.753319,0.185932,1.416831
3.803249,0.331953,0.124398,0.190449,2.753874,0.192895,1.405748
3.806269,0.331933,0.124559,0.190501,2.758683,0.181478,1.410282
3.809517,0.331917,0.124753,0.190569,2.767300,0.166093,1.413190
3.813206,0.331890,0.125056,0.190761,2.775697,0.143742,1.423680
3.816824,0.331881,0.125286,0.191105,2.778315,0.131516,1.434757
3.822576,0.332084,0.125188,0.191787,2.769576,0.129089,1.453778
3.826210,0.332168,0.124973,0.192130,2.762625,0.124506,1.468217
3.828882,0.332179,0.124855,0.192356,2.743103,0.140205,1.480258
3.833176,0.332178,0.124817,0.192418,2.734283,0.153197,1.478858
3.836104,0.332154,0.125025,0.192695,2.739680,0.139909,1.481597
3.841840,0.332010,0.125331,0.193062,2.739125,0.139937,1.486021
3.849960,0.331725,0.125663,0.193397,2.738690,0.138144,1.493166
3.859691,0.331220,0.125998,0.193640,2.742643,0.134381,1.497404
3.871628,0.330715,0.126333,0.193883,2.746521,0.135106,1.497294
3.875123,0.330436,0.126448,0.194105,2.746208,0.135500,1.499752
3.878244,0.330278,0.126465,0.194237,2.749690,0.124024,1.501500
3.881519,0.330120,0.126465,0.194280,2.750976,0.116885,1.504425
3.886270,0.330143,0.126426,0.194382,-2.749928,-0.096512,-1.508252
3.891855,0.330158,0.126384,0.194507,-2.737842,-0.070248,-1.512373
3.894377,0.329973,0.126385,0.194474,-2.733020,-0.062086,-1.518513
3.906235,0.329529,0.126486,0.194579,-2.727868,-0.052273,-1.522768
3.940180,0.329142,0.126616,0.194897,-2.740094,-0.066251,-1.518589
3.943743,0.328900,0.126694,0.195003,-2.746061,-0.074586,-1.513897
3.953488,0.328126,0.127349,0.195038,2.755453,0.086145,1.506530
3.964183,0.327929,0.127505,0.195019,2.757518,0.093166,1.497562
3.974142,0.327669,0.127766,0.194967,2.761044,0.107019,1.480213
4.001581,0.325006,0.130151,0.192088,-2.777052,-0.103404,-1.436580
4.004808,0.324859,0.130132,0.191991,-2.782822,-0.111460,-1.437690
4.018653,0.323508,0.130184,0.191954,-2.785920,-0.116494,-1.439247
4.022010,0.323214,0.130252,0.192103,2.790864,0.122497,1.431054
4.025333,0.322976,0.129936,0.192138,2.782164,0.145368,1.414178
4.028515,0.323030,0.129479,0.192292,2.756514,0.174455,1.420470
4.031951,0.323177,0.129051,0.192173,2.734446,0.199578,1.422090
4.034902,0.323320,0.128628,0.192085,2.711825,0.224286,1.424089
4.038561,0.323427,0.128261,0.192078,2.687899,0.247672,1.430559
4.042090,0.323636,0.128713,0.192455,2.695042,0.215647,1.456781
4.045028,0.323722,0.129194,0.193154,2.701427,0.198650,1.468979
4.048175,0.323812,0.129715,0.193859,2.707174,0.180574,1.482199
4.051678,0.323890,0.130252,0.194440,2.715031,0.163809,1.492147
4.055242,0.323929,0.130762,0.194900,2.723057,0.150897,1.494913
4.061432,0.323702,0.131089,0.194137,2.710305,0.180468,1.484465
4.065055,0.323498,0.131265,0.193535,2.710821,0.181193,1.483656
4.067880,0.323282,0.131101,0.192880,2.707632,0.196940,1.471332
4.071505,0.323130,0.130882,0.192324,2.702363,0.212563,1.460451
4.074359,0.323046,0.130781,0.192343,2.693489,0.224906,1.462949
4.077725,0.322954,0.130867,0.192437,2.695708,0.216183,1.472283
4.081365,0.322851,0.131031,0.192538,2.701908,0.211544,1.467935
4.084790,0.322842,0.131486,0.192575,2.714529,0.199692,1.467866
4.087548,0.322781,0.131945,0.192785,2.720381,0.187135,1.474382
4.091297,0.322721,0.132259,0.192859,2.736135,0.172853,1.469452
4.094520,0.322587,0.132437,0.193039,2.738545,0.180645,1.459201
4.101229,0.322360,0.132583,0.193686,2.734204,0.193362,1.452385
4.111344,0.322248,0.132141,0.193642,2.722848,0.203042,1.455475
4.114959,0.322329,0.132183,0.193790,2.731064,0.193911,1.453566
4.118117,0.322412,0.132239,0.193901,2.726288,0.188987,1.461985
4.121354,0.322364,0.132233,0.193999,2.716416,0.200064,1.460421
4.124988,0.322270,0.132454,0.194406,2.714725,0.199292,1.468486
4.128103,0.322174,0.132697,0.194822,2.711553,0.199360,1.476638
4.131513,0.322078,0.132923,0.194830,2.712507,0.195332,1.488943
4.135169,0.321982,0.133492,0.194808,2.717293,0.191184,1.496066
4.141816,0.321990,0.134650,0.194465,2.726081,0.174390,1.506500
4.145020,0.321939,0.135141,0.194136,2.736186,0.156827,1.508408
4.148220,0.321822,0.135351,0.193778,2.753665,0.135576,1.505839
4.154950,0.321367,0.135117,0.193342,2.755750,0.137759,1.497519
4.157844,0.321123,0.135166,0.193396,2.758420,0.138805,1.487931
4.161263,0.320893,0.135114,0.193448,2.766621,0.132924,1.478630
4.164906,0.320775,0.134947,0.193411,2.763834,0.138763,1.467470
