t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
1.773404,0.372765,0.119895,0.162256,2.636741,0.460566,1.251332
1.775379,0.372567,0.120116,0.162330,2.637083,0.461244,1.255759
1.783232,0.372401,0.120473,0.162415,2.635103,0.463937,1.258689
1.787433,0.372184,0.120798,0.162458,2.638709,0.462754,1.261644
1.793442,0.371956,0.120999,0.162424,2.639238,0.463998,1.262353
1.797460,0.371839,0.120890,0.162311,2.634168,0.468489,1.262409
1.800816,0.371705,0.120846,0.162167,2.630869,0.472081,1.260440
1.804550,0.371580,0.120693,0.161969,2.628425,0.473441,1.260377
1.807598,0.371469,0.120547,0.161756,2.624546,0.475217,1.260044
1.810933,0.371366,0.120523,0.161627,2.624428,0.474310,1.260615
1.814636,0.371282,0.120554,0.161530,2.626059,0.472056,1.262674
1.817525,0.371239,0.120592,0.161523,2.625534,0.468952,1.265433
1.820939,0.371240,0.120684,0.161599,2.622082,0.471000,1.268790
1.824303,0.371292,0.120748,0.161715,2.617989,0.468327,1.276089
1.827382,0.371340,0.120758,0.161720,2.616102,0.467771,1.280064
1.830311,0.371352,0.120787,0.161643,2.613978,0.470261,1.278764
1.834229,0.371335,0.120736,0.161478,2.614419,0.471549,1.281243
1.837874,0.371303,0.120760,0.161291,2.615709,0.470386,1.280631
1.840906,0.371096,0.120813,0.160965,2.624832,0.469239,1.275159
1.844502,0.370920,0.120930,0.160671,2.628904,0.469898,1.270881
1.847449,0.370825,0.120931,0.160433,2.632916,0.466451,1.271896
1.850802,0.370759,0.120929,0.160242,2.635775,0.466255,1.269074
1.854284,0.370713,0.120760,0.159886,2.632930,0.469728,1.268905
1.857900,0.370669,0.120617,0.159602,2.632350,0.471788,1.265285
1.860780,0.370637,0.120501,0.159277,2.636128,0.468625,1.264753
1.864455,0.370552,0.120417,0.158903,2.639402,0.466979,1.260063
1.867698,0.370476,0.120320,0.158476,2.641945,0.464419,1.258356
1.871105,0.370390,0.120340,0.158184,2.650220,0.458533,1.253977
1.874058,0.370423,0.120280,0.157914,2.651348,0.457138,1.252455
1.877835,0.370417,0.120181,0.157681,2.650462,0.457530,1.250207
1.880687,0.370430,0.120157,0.157532,2.650377,0.457614,1.249790
1.884248,0.370423,0.120139,0.157368,2.641387,0.460142,1.255902
1.887805,0.370413,0.120113,0.157208,2.640589,0.461210,1.254477
1.891339,0.370454,0.120133,0.157051,2.639196,0.462427,1.256875
1.894001,0.370564,0.120241,0.156945,2.640022,0.458648,1.261328
1.897637,0.370698,0.120343,0.156759,2.638898,0.459054,1.264784
1.901084,0.370810,0.120454,0.156610,2.647102,0.457192,1.259773
1.903790,0.370938,0.120481,0.156420,2.646314,0.457321,1.262364
1.907790,0.371029,0.120527,0.156201,2.645530,0.455590,1.264944
1.910858,0.371147,0.120552,0.155945,2.644145,0.459335,1.265420
1.914409,0.371175,0.120576,0.155713,2.644660,0.457401,1.268738
1.917924,0.371224,0.120620,0.155473,2.646003,0.457441,1.268547
1.920688,0.371247,0.120716,0.155278,2.648692,0.457484,1.269298
1.924511,0.371319,0.120777,0.155116,2.648817,0.457204,1.271906
1.927723,0.371327,0.120800,0.154948,2.649177,0.457042,1.272358
1.931270,0.371362,0.120794,0.154802,2.648389,0.460076,1.269011
1.934433,0.371394,0.120730,0.154661,2.647902,0.460418,1.267886
1.937778,0.371439,0.120631,0.154488,2.644431,0.461166,1.266702
1.941465,0.371456,0.120530,0.154346,2.642261,0.464700,1.263403
1.943829,0.371487,0.120371,0.154254,2.641351,0.463526,1.260602
1.947618,0.371480,0.120105,0.154050,2.632697,0.472087,1.257244
1.951319,0.371427,0.119941,0.153764,2.630975,0.472732,1.255743
1.954257,0.371412,0.119888,0.153413,2.635829,0.469570,1.253261
1.960420,0.371279,0.119810,0.152973,2.635799,0.470199,1.251017
1.964162,0.371139,0.119754,0.152415,2.636543,0.474088,1.246244
1.967866,0.371044,0.119777,0.151963,2.643605,0.469399,1.242644
1.971343,0.371006,0.119714,0.151607,2.643276,0.471919,1.239943
1.974660,0.370934,0.119643,0.151349,2.639138,0.477344,1.236871
1.977704,0.370942,0.119774,0.151137,2.647678,0.472113,1.234610
1.981211,0.370920,0.119949,0.150996,2.653338,0.467333,1.235603
1.984541,0.370876,0.120128,0.150808,2.659581,0.462740,1.236346
1.987326,0.370826,0.120316,0.150613,2.664874,0.459446,1.235628
1.990367,0.370778,0.120470,0.150420,2.671116,0.454732,1.235804
1.996036,0.370850,0.120529,0.150077,2.672580,0.457488,1.238615
2.011636,0.370990,0.120611,0.149730,2.673229,0.459355,1.237386
2.021202,0.371152,0.120612,0.149499,2.675751,0.459574,1.241305
2.025608,0.371351,0.120669,0.149199,2.676151,0.460664,1.244850
2.029577,0.371585,0.120599,0.148924,2.677420,0.461999,1.247549
2.036746,0.371825,0.120408,0.148862,2.673818,0.461729,1.251170
2.046436,0.372088,0.119917,0.148785,2.664488,0.466148,1.256125
2.049475,0.372348,0.119420,0.148608,2.655376,0.472349,1.259106
2.067762,0.372569,0.118917,0.148522,2.646919,0.475506,1.263051
2.078138,0.372712,0.118524,0.148459,2.639187,0.483021,1.263501
2.081980,0.372669,0.118197,0.148353,2.633796,0.490044,1.261948
2.085686,0.372633,0.118188,0.148415,2.635600,0.493796,1.260044
2.093894,0.372589,0.118295,0.148574,2.639163,0.491179,1.260625
2.095170,0.372558,0.118420,0.148778,2.643905,0.490862,1.258590
2.104894,0.372591,0.118457,0.149000,2.644109,0.488497,1.262913
2.107698,0.372699,0.118309,0.149180,2.641303,0.491451,1.262595
2.115774,0.372696,0.118092,0.149275,2.637899,0.496485,1.264257
2.120225,0.372684,0.117900,0.149324,2.635405,0.501070,1.262620
2.129758,0.372659,0.117657,0.149329,2.634403,0.504939,1.261089
2.133053,0.372612,0.117307,0.149271,2.630245,0.512414,1.257022
2.136312,0.372588,0.117107,0.149274,2.630526,0.514008,1.254514
2.139173,0.372524,0.116936,0.149226,2.632394,0.513578,1.251434
2.142678,0.372494,0.116758,0.149164,2.630819,0.517012,1.249251
2.146219,0.372467,0.116609,0.149115,2.629728,0.518327,1.249036
2.149326,0.372451,0.116683,0.149053,2.637737,0.509740,1.247782
2.152544,0.372456,0.116772,0.148986,2.643646,0.504214,1.249153
2.156223,0.372549,0.116828,0.148964,2.648578,0.496194,1.252615
2.159546,0.372583,0.116495,0.148783,2.647922,0.496188,1.249347
2.162572,0.372551,0.116080,0.148571,2.647840,0.500789,1.241731
2.166388,0.372429,0.115599,0.148366,2.643505,0.509093,1.238573
2.176377,0.372053,0.114334,0.147925,2.639149,0.513638,1.235396
2.185786,0.372436,0.113925,0.147928,2.633663,0.519636,1.231151
2.189781,0.372673,0.113722,0.147916,2.633427,0.519292,1.230457
2.193014,0.372891,0.113486,0.147891,2.632711,0.515063,1.233393
2.195982,0.373143,0.113239,0.147879,2.629761,0.514028,1.235169
2.199471,0.373267,0.113054,0.147871,2.629539,0.512817,1.235268
2.202594,0.373449,0.112827,0.147879,2.627821,0.512960,1.235642
2.206524,0.373653,0.112633,0.147908,2.626714,0.510905,1.237900
2.209304,0.373873,0.112481,0.147898,2.624394,0.511611,1.240041
2.212569,0.373987,0.112315,0.147846,2.624974,0.509956,1.239461
2.216083,0.374104,0.112127,0.147814,2.623462,0.511343,1.238029
2.219561,0.374162,0.111984,0.147766,2.623535,0.511431,1.237274
2.222664,0.374206,0.111832,0.147701,2.623131,0.513225,1.235674
2.225971,0.374258,0.111659,0.147686,2.623030,0.512966,1.235010
2.229381,0.374322,0.111496,0.147677,2.621617,0.514650,1.235134
2.233070,0.374393,0.111327,0.147640,2.621042,0.514022,1.236603
2.236119,0.374460,0.111204,0.147612,2.620959,0.513551,1.238365
2.239654,0.374523,0.111083,0.147592,2.621523,0.512586,1.239459
2.243036,0.374579,0.110970,0.147514,2.623485,0.511293,1.239575
2.246258,0.374580,0.110908,0.147414,2.625449,0.508696,1.240470
2.249736,0.374564,0.110874,0.147329,2.633108,0.501987,1.239680
2.252686,0.374495,0.110990,0.147265,2.636030,0.500719,1.235676
2.255876,0.374413,0.111139,0.147194,2.644685,0.492975,1.233957
2.259069,0.374315,0.111299,0.147178,2.653705,0.485757,1.232795
2.263057,0.374302,0.111106,0.147165,2.656305,0.485218,1.228637
2.265892,0.374281,0.110924,0.147132,2.650894,0.492795,1.225411
2.269774,0.374304,0.110592,0.147060,2.658979,0.484299,1.226688
2.272909,0.374352,0.110271,0.146995,2.654962,0.488993,1.224277
2.276311,0.374400,0.109949,0.146930,2.647455,0.494817,1.224767
2.279638,0.374430,0.109964,0.146878,2.649264,0.491677,1.227541
2.282655,0.374420,0.109971,0.146783,2.651907,0.490150,1.227065
2.285714,0.374401,0.109991,0.146710,2.645859,0.499260,1.223341
2.289365,0.374368,0.109953,0.146631,2.652878,0.493087,1.223560
2.292827,0.374334,0.110096,0.146587,2.654564,0.494389,1.219884
2.295546,0.374260,0.110072,0.146488,2.657803,0.493585,1.217559
2.299227,0.374217,0.109989,0.146400,2.658056,0.493597,1.215505
2.302825,0.374242,0.109871,0.146368,2.656916,0.493703,1.216382
2.305704,0.374271,0.109790,0.146352,2.648117,0.503133,1.215686
2.308759,0.374318,0.109458,0.146311,2.645905,0.505534,1.214757
2.313320,0.374415,0.109274,0.146356,2.639377,0.511426,1.214255
2.316480,0.374576,0.109179,0.146465,2.636327,0.509122,1.221193
2.319676,0.374688,0.109127,0.146494,2.636124,0.508069,1.224171
2.322779,0.374793,0.109028,0.146501,2.636509,0.506664,1.225641
2.341707,0.375043,0.108841,0.146654,2.635260,0.501362,1.233854
2.343142,0.375298,0.108656,0.146803,2.634648,0.497526,1.239840
2.353411,0.375472,0.108453,0.146910,2.635440,0.494521,1.241730
2.356622,0.375660,0.108227,0.147048,2.634931,0.489815,1.245460
2.360749,0.375830,0.108047,0.147188,2.631431,0.489153,1.252746
2.363829,0.375656,0.107994,0.147063,2.633517,0.490894,1.249964
2.365985,0.375401,0.107877,0.146875,2.635894,0.492669,1.245450
2.372564,0.375096,0.107729,0.146747,2.637244,0.496728,1.240586
2.376240,0.374764,0.107585,0.146611,2.639042,0.500499,1.235837
2.385051,0.374405,0.107445,0.146451,2.644009,0.501486,1.227755
2.386148,0.374249,0.107349,0.146347,2.647606,0.503776,1.223122
2.406079,0.374092,0.107350,0.146278,2.648567,0.506512,1.222792
2.416881,0.374037,0.107365,0.146164,2.651796,0.511397,1.219307
2.420508,0.373968,0.107349,0.146072,2.652819,0.517651,1.216011
2.430643,0.373937,0.107232,0.146082,2.651764,0.523869,1.213059
2.433070,0.373897,0.107056,0.146143,2.647737,0.530488,1.210450
2.441932,0.373905,0.106802,0.146212,2.646083,0.536337,1.204381
2.444046,0.373909,0.106491,0.146291,2.639907,0.543306,1.201855
2.452622,0.373937,0.106201,0.146356,2.637094,0.547477,1.198558
2.455255,0.373965,0.106014,0.146359,2.636701,0.549148,1.196290
2.462933,0.374037,0.106063,0.146400,2.643424,0.540575,1.195656
2.466771,0.374148,0.106159,0.146458,2.648192,0.532221,1.199083
2.470222,0.374244,0.106335,0.146506,2.655832,0.521353,1.200232
2.473751,0.374532,0.106513,0.146624,2.659554,0.512521,1.206243
2.476901,0.374834,0.106689,0.146742,2.663659,0.504314,1.212005
2.480150,0.375007,0.106731,0.146810,2.662513,0.505599,1.215158
2.483382,0.375133,0.106715,0.146838,2.665148,0.504974,1.215337
2.486853,0.375231,0.106616,0.146967,2.666180,0.505152,1.214696
2.490208,0.375126,0.106508,0.147011,2.668957,0.504076,1.212584
2.493509,0.375044,0.106397,0.147070,2.669778,0.503455,1.209211
2.496747,0.375031,0.106209,0.147138,2.670968,0.501313,1.208434
2.500207,0.375050,0.106098,0.147256,2.669130,0.501574,1.208450
2.503283,0.375072,0.106026,0.147299,2.668878,0.500831,1.209140
2.507068,0.375093,0.105975,0.147370,2.670017,0.499203,1.208415
2.510390,0.375111,0.105919,0.147438,2.671903,0.498418,1.208395
2.513914,0.375205,0.105869,0.147585,2.671593,0.498730,1.211599
2.516973,0.375276,0.105808,0.147713,2.672854,0.497865,1.211952
2.520471,0.375360,0.105754,0.147797,2.673040,0.497800,1.213592
2.523570,0.375433,0.105666,0.147860,2.671603,0.499802,1.213510
2.526851,0.375478,0.105581,0.147919,2.671506,0.500406,1.213361
2.530292,0.375474,0.105493,0.147926,2.671512,0.501317,1.209999
2.533555,0.375473,0.105372,0.147973,2.670633,0.501483,1.208673
2.536970,0.375504,0.105268,0.148044,2.669828,0.501618,1.207769
2.540210,0.375523,0.105059,0.148114,2.666273,0.508204,1.206298
2.543403,0.375552,0.104823,0.148210,2.661124,0.515382,1.205436
2.547014,0.375583,0.104595,0.148300,2.655867,0.522874,1.203469
2.549840,0.375605,0.104374,0.148339,2.651701,0.530982,1.201836
2.553148,0.375604,0.104143,0.148361,2.648097,0.538136,1.199639
2.556548,0.375659,0.104042,0.148416,2.646777,0.538754,1.199237
2.560356,0.375719,0.103957,0.148464,2.646278,0.538924,1.198526
2.563202,0.375762,0.103878,0.148519,2.647283,0.537157,1.199132
2.566922,0.375863,0.103826,0.148616,2.645700,0.536670,1.200296
2.570565,0.376032,0.103750,0.148739,2.643457,0.536350,1.202621
2.573899,0.376163,0.103631,0.148825,2.641521,0.536362,1.203789
2.576548,0.376280,0.103525,0.148887,2.638397,0.537920,1.206402
2.580192,0.376386,0.103430,0.148928,2.635797,0.541158,1.206790
2.583703,0.376451,0.103400,0.148953,2.636092,0.541246,1.207517
2.587296,0.376481,0.103535,0.148998,2.640813,0.533861,1.209635
2.590386,0.376564,0.103719,0.149067,2.647730,0.525133,1.211186
2.592943,0.376643,0.103756,0.149115,2.651662,0.520952,1.211937
2.596677,0.376728,0.103783,0.149170,2.653714,0.517051,1.213982
2.599767,0.376836,0.103744,0.149234,2.656277,0.514743,1.214238
2.603615,0.376909,0.103582,0.149260,2.654729,0.519526,1.213719
2.606926,0.376991,0.103392,0.149307,2.651622,0.523293,1.215125
2.609755,0.377083,0.103317,0.149373,2.652634,0.521179,1.215110
2.613489,0.377237,0.103180,0.149422,2.652887,0.520440,1.216212
2.616531,0.377374,0.103011,0.149423,2.651370,0.519177,1.217734
2.620186,0.377576,0.102759,0.149388,2.650090,0.516617,1.217688
2.623116,0.377731,0.102512,0.149308,2.648856,0.516766,1.216399
2.626923,0.377873,0.102300,0.149222,2.647475,0.516266,1.214169
2.629287,0.377896,0.102244,0.149158,2.653026,0.508359,1.210818
2.632614,0.377911,0.102230,0.149087,2.659151,0.501030,1.208688
2.636305,0.377882,0.102309,0.149024,2.667072,0.494159,1.207244
2.643875,0.377896,0.102290,0.148875,2.667430,0.492637,1.204668
2.647003,0.378018,0.102072,0.148774,2.669370,0.491007,1.203738
2.650020,0.378132,0.101842,0.148699,2.665980,0.495846,1.203679
2.652879,0.378329,0.101601,0.148597,2.666102,0.493976,1.205437
2.670763,0.378503,0.101371,0.148475,2.665321,0.491390,1.206676
2.681329,0.378662,0.101298,0.148398,2.670518,0.485076,1.209838
2.685548,0.378798,0.101205,0.148302,2.674161,0.479860,1.211507
2.688509,0.378917,0.101106,0.148153,2.677024,0.473550,1.214559
2.691977,0.378952,0.100994,0.148029,2.676934,0.474523,1.213314
2.700663,0.378996,0.100853,0.147838,2.676503,0.477087,1.212267
2.703139,0.379060,0.100757,0.147594,2.676610,0.479294,1.210010
2.713231,0.379139,0.100749,0.147248,2.681316,0.475244,1.208337
2.734097,0.379254,0.100768,0.146905,2.686264,0.472590,1.205620
2.736740,0.379433,0.100796,0.146604,2.685847,0.474263,1.204417
2.745718,0.379664,0.100849,0.146407,2.685567,0.472941,1.206166
2.749302,0.379945,0.100899,0.146244,2.690420,0.466258,1.209435
2.752728,0.380154,0.100979,0.146177,2.686855,0.469013,1.211476
2.754941,0.380198,0.101074,0.146078,2.688438,0.466786,1.211292
2.762033,0.380099,0.101233,0.145858,2.696724,0.458848,1.209300
2.768401,0.379954,0.101424,0.145549,2.705548,0.454083,1.203281
2.771488,0.379739,0.101609,0.145263,2.709866,0.453196,1.197338
2.780670,0.379589,0.101428,0.144827,2.711609,0.456424,1.191788
2.783201,0.379589,0.101217,0.144462,2.708745,0.462949,1.187295
2.792791,0.379673,0.101018,0.144190,2.707550,0.465292,1.188228
2.794037,0.379691,0.100875,0.143853,2.707241,0.466277,1.187658
2.800398,0.379682,0.100472,0.143372,2.701247,0.474110,1.183701
2.806645,0.379667,0.100351,0.143062,2.701751,0.473710,1.182833
2.809422,0.379654,0.100232,0.142746,2.701848,0.473551,1.184545
2.812536,0.379685,0.100022,0.142433,2.697475,0.480069,1.181622
2.816134,0.379771,0.099746,0.142228,2.689714,0.488067,1.181625
2.819354,0.379916,0.099682,0.142156,2.687806,0.488374,1.186174
2.823118,0.380039,0.099619,0.142090,2.684980,0.490529,1.189811
2.826533,0.380161,0.099555,0.142025,2.682012,0.492743,1.191260
2.829957,0.380165,0.099805,0.142072,2.685462,0.488421,1.195992
2.832948,0.380184,0.100076,0.142087,2.694640,0.481015,1.198663
2.836093,0.380110,0.100358,0.142073,2.696598,0.480663,1.199568
2.839672,0.380036,0.100435,0.141960,2.703735,0.474221,1.201787
2.843223,0.379936,0.100375,0.141805,2.706514,0.473482,1.200708
2.846500,0.379886,0.100020,0.141556,2.703343,0.478382,1.197028
2.849894,0.379819,0.099630,0.141367,2.701528,0.480426,1.196149
2.853277,0.379807,0.099208,0.141234,2.700534,0.483147,1.193730
2.856507,0.379829,0.098927,0.141257,2.694480,0.488272,1.191898
2.859579,0.379884,0.098770,0.141344,2.692800,0.489125,1.192876
2.862760,0.379935,0.098611,0.141436,2.690847,0.488484,1.195350
2.866116,0.379979,0.098474,0.141532,2.685506,0.490377,1.196520
2.869556,0.380121,0.098480,0.141709,2.688853,0.480647,1.202921
2.872733,0.380318,0.098596,0.141908,2.690799,0.474902,1.209898
2.876175,0.380499,0.098720,0.142105,2.692985,0.467184,1.217591
2.879610,0.380655,0.098857,0.142281,2.696022,0.460860,1.224392
2.883135,0.380811,0.099007,0.142463,2.697036,0.457584,1.231137
2.886470,0.380865,0.099039,0.142547,2.695553,0.458186,1.236819
2.889920,0.380828,0.099033,0.142539,2.696758,0.456059,1.238199
2.893338,0.380741,0.099002,0.142513,2.698634,0.454711,1.237909
2.896477,0.380678,0.098948,0.142469,2.699262,0.452721,1.237750
2.899761,0.380613,0.098856,0.142428,2.700728,0.450440,1.234096
2.903205,0.380545,0.098804,0.142405,2.700681,0.449963,1.231779
2.906119,0.380477,0.098751,0.142382,2.699378,0.451047,1.231478
2.909938,0.380477,0.098748,0.142347,2.698998,0.451902,1.227378
2.913099,0.380494,0.098754,0.142344,2.695616,0.455970,1.228858
2.916130,0.380503,0.098770,0.142344,2.691211,0.459782,1.234388
2.919959,0.380511,0.098801,0.142348,2.688921,0.460531,1.235490
2.923403,0.380502,0.098862,0.142357,2.687582,0.460231,1.236394
2.926342,0.380471,0.098904,0.142379,2.685228,0.459840,1.242544
2.929790,0.380261,0.098872,0.142283,2.688308,0.456132,1.237719
2.933210,0.380059,0.098846,0.142168,2.688170,0.457481,1.230680
2.936363,0.379836,0.098634,0.142006,2.687708,0.457563,1.230899
2.939099,0.379790,0.098545,0.142057,2.687359,0.460962,1.224288
2.943578,0.379757,0.098455,0.142105,2.686371,0.462931,1.223961
2.946531,0.379885,0.098425,0.142306,2.685751,0.463903,1.230251
2.949820,0.380001,0.098204,0.142376,2.685877,0.462673,1.234200
2.953122,0.379881,0.098040,0.142246,2.690479,0.464079,1.224441
2.970602,0.379609,0.097610,0.141775,2.699017,0.455539,1.224295
2.981107,0.379370,0.097294,0.141384,2.708412,0.446374,1.215654
2.985599,0.379126,0.096878,0.140897,2.716149,0.439294,1.208590
2.988366,0.378977,0.096641,0.140571,2.725686,0.427736,1.206039
2.996400,0.379143,0.096476,0.140532,2.731000,0.414632,1.212493
2.997962,0.379312,0.096277,0.140574,2.731801,0.409823,1.213401
3.007840,0.379397,0.095857,0.140486,2.728024,0.408274,1.216464
3.010955,0.379514,0.095547,0.140463,2.730314,0.400474,1.215499
3.029510,0.379545,0.095350,0.140430,2.732594,0.394885,1.216054
3.042099,0.379569,0.095205,0.140309,2.736729,0.389064,1.217541
3.043311,0.379658,0.095281,0.140199,2.738690,0.384546,1.219165
3.047754,0.379968,0.095420,0.140188,2.744347,0.380271,1.223804
3.060381,0.380267,0.095586,0.140183,2.743247,0.381723,1.230271
3.073263,0.380609,0.095692,0.140065,2.741766,0.383815,1.234889
3.074184,0.380897,0.095916,0.139892,2.742847,0.384919,1.231516
3.084734,0.381107,0.096036,0.139733,2.745162,0.381674,1.236969
3.087553,0.381161,0.096208,0.139506,2.743196,0.381711,1.237193
3.090533,0.381178,0.096188,0.139197,2.739879,0.386129,1.232745
3.098232,0.381155,0.096129,0.138982,2.737641,0.390174,1.227768
3.104597,0.381146,0.095993,0.138880,2.732073,0.394319,1.230248
3.108143,0.381160,0.096012,0.138805,2.727523,0.401460,1.223745
3.111501,0.381187,0.096049,0.138686,2.728537,0.403684,1.220225
3.114723,0.381267,0.096251,0.138644,2.732092,0.398935,1.223634
3.117821,0.381383,0.096422,0.138708,2.732229,0.398908,1.223191
3.121781,0.381571,0.096521,0.138772,2.729877,0.401423,1.224303
3.124882,0.381752,0.096507,0.138803,2.730320,0.398957,1.230269
3.128303,0.381747,0.096429,0.138840,2.728131,0.402386,1.229214
3.131755,0.381713,0.096357,0.138874,2.723612,0.410074,1.224209
3.134616,0.381652,0.096387,0.138836,2.723060,0.412377,1.225399
3.137990,0.381489,0.096449,0.138756,2.727183,0.411241,1.221718
3.141105,0.381322,0.096518,0.138699,2.727891,0.415153,1.213789
3.145062,0.381428,0.096627,0.138784,2.725951,0.416579,1.217109
3.149096,0.381553,0.096753,0.138864,2.724396,0.418262,1.220121
3.151330,0.381658,0.096796,0.138902,2.721685,0.421283,1.221228
3.154733,0.381707,0.096847,0.138889,2.716491,0.427284,1.221645
3.158088,0.381784,0.096911,0.138802,2.711285,0.434673,1.220734
3.161863,0.381814,0.097025,0.138706,2.711167,0.434904,1.220614
3.165077,0.381827,0.097124,0.138611,2.710470,0.433932,1.221865
3.168344,0.381768,0.097223,0.138349,2.712509,0.431938,1.217530
3.171306,0.381794,0.097302,0.138156,2.712391,0.431695,1.216209
3.174645,0.381787,0.097351,0.138038,2.711944,0.428274,1.221820
3.178576,0.381863,0.097465,0.137938,2.710995,0.431863,1.216459
3.181937,0.381937,0.097559,0.137828,2.710892,0.432572,1.215342
3.184883,0.382099,0.097684,0.137903,2.707849,0.434606,1.218943
3.188406,0.382282,0.097799,0.137941,2.713260,0.427790,1.218967
3.191260,0.382507,0.097799,0.137950,2.710941,0.429222,1.216617
3.194686,0.382571,0.097675,0.137883,2.707578,0.426966,1.218910
3.197987,0.382485,0.097810,0.137812,2.714256,0.421355,1.214136
3.201557,0.382397,0.097925,0.137732,2.721015,0.415326,1.210453
3.204839,0.382358,0.097854,0.137608,2.712123,0.422107,1.211625
3.208099,0.382431,0.097728,0.137595,2.712352,0.425989,1.207298
3.211621,0.382513,0.097598,0.137590,2.711408,0.427253,1.205777
3.214944,0.382739,0.097169,0.137576,2.700814,0.433878,1.208375
3.218231,0.382928,0.096713,0.137534,2.691038,0.441154,1.207658
3.221501,0.383045,0.096454,0.137574,2.689225,0.445874,1.203445
3.224748,0.383043,0.096344,0.137538,2.686111,0.444381,1.205824
3.228377,0.383083,0.096230,0.137517,2.685342,0.447190,1.203526
3.231624,0.383126,0.096169,0.137535,2.684379,0.449717,1.200809
3.234774,0.383208,0.096164,0.137592,2.684790,0.448781,1.201661
3.238215,0.383101,0.096283,0.137438,2.687488,0.451750,1.198131
3.241370,0.382959,0.096420,0.137279,2.690551,0.456376,1.192114
3.245099,0.382801,0.096564,0.137099,2.692725,0.455507,1.193599
3.248332,0.382653,0.096717,0.136898,2.694958,0.461518,1.189147
3.251637,0.382500,0.096841,0.136684,2.696431,0.469665,1.182777
3.255154,0.382500,0.096858,0.136653,2.696305,0.469222,1.186112
3.257983,0.382498,0.096862,0.136617,2.696121,0.472087,1.184647
3.261722,0.382421,0.096902,0.136513,2.697258,0.479107,1.176878
3.265072,0.382343,0.096940,0.136414,2.699266,0.479984,1.172043
3.269704,0.382327,0.097149,0.136414,2.701054,0.478810,1.171777
3.275016,0.382419,0.097489,0.136349,2.705642,0.478537,1.168964
3.282558,0.382516,0.097871,0.136271,2.709819,0.476325,1.169638
3.296693,0.382628,0.098209,0.136244,2.712742,0.475994,1.171199
3.302614,0.382747,0.098531,0.136180,2.712490,0.480008,1.171077
3.312301,0.382779,0.098480,0.135926,2.713961,0.481621,1.170815
3.316729,0.382752,0.098206,0.135735,2.708706,0.489813,1.165660
3.320843,0.382720,0.097865,0.135533,2.706591,0.495363,1.161489
3.333913,0.382696,0.097537,0.135341,2.706357,0.497290,1.155991
3.336354,0.382674,0.097235,0.135163,2.708425,0.494319,1.156051
3.347295,0.382809,0.097293,0.135009,2.711330,0.493557,1.156265
3.351857,0.382939,0.097432,0.134869,2.718451,0.486651,1.160746
3.370059,0.382935,0.097675,0.134630,2.727398,0.479436,1.160717
3.372849,0.382926,0.097801,0.134317,2.731058,0.480343,1.160148
3.385317,0.382887,0.097887,0.134003,2.733622,0.483109,1.156413
3.387657,0.382710,0.097816,0.133757,2.734930,0.483635,1.151712
3.402069,0.382513,0.097827,0.133593,2.734360,0.488177,1.146572
3.404150,0.382473,0.097778,0.133742,2.728904,0.487832,1.146410
3.415308,0.382438,0.097715,0.133926,2.729780,0.478415,1.148824
3.421204,0.382420,0.097571,0.134084,2.729508,0.471743,1.151568
3.427985,0.382452,0.097315,0.134092,2.724588,0.471322,1.154408
3.431287,0.382537,0.097134,0.133929,2.725689,0.466693,1.156411
3.434628,0.382655,0.097078,0.133695,2.731287,0.463797,1.159563
3.437747,0.382739,0.096899,0.133611,2.726349,0.469101,1.160266
3.441038,0.382808,0.096796,0.133560,2.725692,0.469406,1.162270
3.444304,0.382804,0.096672,0.133611,2.729784,0.465251,1.160270
3.448048,0.382800,0.096459,0.133814,2.726681,0.464404,1.160909
3.451270,0.382795,0.096244,0.134019,2.719909,0.467600,1.160681
3.454599,0.382803,0.096212,0.134047,2.723800,0.463380,1.161065
3.457942,0.382771,0.096133,0.134015,2.723160,0.462542,1.161353
3.461015,0.382747,0.096063,0.133964,2.720776,0.465267,1.162083
3.464196,0.382658,0.096027,0.133923,2.721878,0.464763,1.161203
3.467567,0.382642,0.096015,0.133921,2.721507,0.465834,1.160277
3.470961,0.382664,0.095991,0.133931,2.717525,0.469198,1.162127
3.474823,0.382719,0.096022,0.133986,2.719332,0.468058,1.161253
3.478448,0.382741,0.096020,0.133978,2.718538,0.468521,1.162013
3.481327,0.382772,0.096018,0.133946,2.717396,0.470084,1.161536
3.484847,0.382736,0.096055,0.133906,2.719148,0.469316,1.160887
3.488003,0.382797,0.096079,0.133931,2.718569,0.469750,1.161344
3.491041,0.382875,0.096104,0.133950,2.715671,0.472525,1.162967
3.494313,0.382986,0.096172,0.134036,2.717540,0.471292,1.162904
3.498421,0.383084,0.096244,0.134119,2.717460,0.470130,1.164719
3.500946,0.383175,0.096254,0.134168,2.715655,0.470447,1.166081
3.505207,0.383155,0.096261,0.134143,2.717931,0.468770,1.165007
3.507796,0.383133,0.096301,0.134153,2.717997,0.469392,1.162755
3.511131,0.383201,0.096310,0.134174,2.715431,0.468907,1.165112
3.515115,0.383283,0.096315,0.134198,2.714455,0.469463,1.167219
3.518465,0.383346,0.096306,0.134209,2.714307,0.471131,1.164422
3.520906,0.383336,0.096341,0.134193,2.713463,0.473140,1.163796
3.524689,0.383325,0.096339,0.134152,2.717037,0.465603,1.167560
3.527875,0.383235,0.096435,0.134121,2.718451,0.467750,1.163176
