t_sec,x_m,y_m,z_m,qw,qx,qy,qz,rx,ry,rz,hand_gesture_id,hand_rog,hand_pose_name
29.964861,0.337888,-0.047963,0.081640,-0.382243922,0.330524077,0.343112572,0.791781019,-0.843118651,-0.875230063,-2.019717751,6,5,two_open_b
29.989104,0.338029,-0.048235,0.081435,-0.382684499,0.330270868,0.342932393,0.791751919,-0.842298137,-0.874589143,-2.019224918,6,5,two_open_b
30.013346,0.338163,-0.048500,0.081226,-0.383283475,0.329822276,0.342762979,0.791722543,-0.840917149,-0.873910855,-2.018581255,6,5,two_open_b
30.037589,0.338307,-0.048765,0.081017,-0.383905649,0.329096079,0.342927085,0.791652220,-0.838820237,-0.874073553,-2.017811657,6,5,two_open_b
30.061831,0.338462,-0.049021,0.080817,-0.384535604,0.328141817,0.342985968,0.791717085,-0.836140391,-0.873964873,-2.017379681,6,5,two_open_b
30.086073,0.338617,-0.049270,0.080621,-0.385125533,0.327241437,0.342661481,0.791943480,-0.833615090,-0.872896120,-2.017397432,6,5,two_open_b
30.110316,0.338772,-0.049518,0.080425,-0.385708570,0.326363210,0.342241666,0.792203633,-0.831150321,-0.871588040,-2.017507742,6,5,two_open_b
30.134558,0.338915,-0.049771,0.080222,-0.386318097,0.325671545,0.341766722,0.792396290,-0.829151607,-0.870129525,-2.017421133,6,5,two_open_b
30.158801,0.339046,-0.050038,0.080007,-0.386943807,0.325139046,0.341675827,0.792348863,-0.827552902,-0.869642773,-2.016708262,6,5,two_open_b
30.183043,0.339174,-0.050315,0.079788,-0.387554743,0.324580672,0.342008321,0.792135731,-0.825895047,-0.870239674,-2.015588215,6,5,two_open_b
30.207286,0.339306,-0.050586,0.079574,-0.388240773,0.323848535,0.342187019,0.792022268,-0.823767166,-0.870414409,-2.014651509,6,5,two_open_b
30.231528,0.339441,-0.050841,0.079367,-0.389097070,0.322742662,0.342171535,0.792060152,-0.820624879,-0.870025899,-2.013939721,6,5,two_open_b
30.255770,0.339575,-0.051080,0.079172,-0.389934687,0.321709293,0.341818539,0.792221028,-0.817676598,-0.868787523,-2.013558850,6,5,two_open_b
30.280013,0.339696,-0.051287,0.079002,-0.390623936,0.321235214,0.340366482,0.792698894,-0.816208310,-0.864817863,-2.014123597,6,5,two_open_b
30.304255,0.339820,-0.051492,0.078838,-0.391333734,0.320520928,0.339116082,0.793173705,-0.814123051,-0.861354735,-2.014660948,6,5,two_open_b
30.328498,0.339957,-0.051716,0.078663,-0.392203588,0.319125026,0.338861909,0.793415509,-0.810247863,-0.860359153,-2.014455676,6,5,two_open_b
30.352740,0.340102,-0.051943,0.078484,-0.393100076,0.317666127,0.338788929,0.793588447,-0.806205967,-0.859813601,-2.014050879,6,5,two_open_b
30.376983,0.340250,-0.052168,0.078305,-0.394050508,0.316131615,0.338839380,0.793708305,-0.801955504,-0.859560047,-2.013461211,6,5,two_open_b
30.401225,0.340398,-0.052385,0.078132,-0.395119703,0.314453696,0.338892452,0.793820634,-0.797301074,-0.859265829,-2.012741627,6,5,two_open_b
30.425467,0.340546,-0.052598,0.077964,-0.396231360,0.312787053,0.338927578,0.793909986,-0.792664256,-0.858909515,-2.011924922,6,5,two_open_b
30.449710,0.340692,-0.052810,0.077798,-0.397360426,0.311153582,0.338955146,0.793975787,-0.788109960,-0.858527565,-2.011033337,6,5,two_open_b
30.473952,0.340837,-0.053020,0.077635,-0.398505908,0.309550792,0.338967793,0.794022785,-0.783632234,-0.858101789,-2.010079975,6,5,two_open_b
30.498195,0.340979,-0.053226,0.077478,-0.399709988,0.307927695,0.338907943,0.794074220,-0.779086760,-0.857469775,-2.009084344,6,5,two_open_b
30.522437,0.341115,-0.053422,0.077333,-0.400937366,0.306390294,0.338774250,0.794107186,-0.774754792,-0.856642585,-2.008021661,6,5,two_open_b
30.546680,0.341254,-0.053611,0.077194,-0.402257220,0.304740782,0.338559020,0.794166213,-0.770111474,-0.855573661,-2.006940160,6,5,two_open_b
30.570922,0.341396,-0.053797,0.077056,-0.403587837,0.303141065,0.338353899,0.794190778,-0.765595909,-0.854527448,-2.005763259,6,5,two_open_b
30.595164,0.341542,-0.053982,0.076917,-0.404963280,0.301487086,0.338302754,0.794142005,-0.760933276,-0.853853563,-2.004361397,6,5,two_open_b
30.619407,0.341691,-0.054168,0.076779,-0.406411648,0.299807293,0.338233170,0.794067681,-0.756186071,-0.853105370,-2.002829598,6,5,two_open_b
30.643649,0.341846,-0.054356,0.076642,-0.407899037,0.298127834,0.338193066,0.793954420,-0.751432656,-0.852417267,-2.001165975,6,5,two_open_b
30.667892,0.342010,-0.054553,0.076505,-0.409388342,0.296551197,0.338232307,0.793761602,-0.746944254,-0.851929382,-1.999302897,6,5,two_open_b
30.692134,0.342180,-0.054756,0.076366,-0.410861870,0.295047068,0.338381781,0.793497021,-0.742650094,-0.851726008,-1.997276708,6,5,two_open_b
30.716377,0.342366,-0.054960,0.076229,-0.412291392,0.293523138,0.338610801,0.793222983,-0.738327098,-0.851740451,-1.995270382,6,5,two_open_b
30.740619,0.342568,-0.055169,0.076094,-0.413681212,0.292027577,0.338844008,0.792951756,-0.734094679,-0.851781144,-1.993310604,6,5,two_open_b
30.764861,0.342776,-0.055377,0.075964,-0.415096598,0.290557816,0.338944226,0.792709141,-0.729924032,-0.851477822,-1.991402129,6,5,two_open_b
30.789104,0.342978,-0.055579,0.075838,-0.416564686,0.289161866,0.338791266,0.792514830,-0.725926659,-0.850518829,-1.989569547,6,5,two_open_b
30.813346,0.343169,-0.055770,0.075716,-0.418054748,0.288050709,0.338263249,0.792360392,-0.722642004,-0.848611804,-1.987819795,6,5,two_open_b
30.837589,0.343352,-0.055938,0.075617,-0.419410815,0.287539203,0.336727547,0.792483649,-0.720909662,-0.844233203,-1.986891229,6,5,two_open_b
30.861831,0.343541,-0.056106,0.075525,-0.420687692,0.287258372,0.334933258,0.792669039,-0.719783723,-0.839242755,-1.986191972,6,5,two_open_b
30.886073,0.343740,-0.056280,0.075437,-0.421913204,0.287043516,0.333124301,0.792857786,-0.718841347,-0.834241178,-1.985548972,6,5,two_open_b
30.910316,0.343970,-0.056474,0.075341,-0.423156223,0.286139242,0.332025374,0.792983163,-0.716168847,-0.831015794,-1.984732445,6,5,two_open_b
30.934558,0.344214,-0.056669,0.075246,-0.424431520,0.285052530,0.330981931,0.793129183,-0.713032599,-0.827920758,-1.983939465,6,5,two_open_b
30.958801,0.344456,-0.056857,0.075156,-0.425679311,0.284207950,0.329535785,0.793365699,-0.710514368,-0.823833078,-1.983398874,6,5,two_open_b
30.983043,0.344718,-0.057066,0.075048,-0.426983757,0.282716183,0.328856705,0.793479488,-0.706363794,-0.821645466,-1.982501234,6,5,two_open_b
31.007286,0.344996,-0.057270,0.074940,-0.428277397,0.280960254,0.328379488,0.793603628,-0.701562117,-0.819968681,-1.981640585,6,5,two_open_b
31.031528,0.345271,-0.057461,0.074840,-0.429469937,0.279599023,0.327444011,0.793826416,-0.697783368,-0.817188068,-1.981118765,6,5,two_open_b
31.055770,0.345527,-0.057638,0.074753,-0.430517673,0.278901530,0.326032080,0.794085356,-0.695710285,-0.813275824,-1.980818644,6,5,two_open_b
31.080013,0.345767,-0.057814,0.074670,-0.431569497,0.278292918,0.324569177,0.794327181,-0.693859563,-0.809238801,-1.980472645,6,5,two_open_b
31.104255,0.345993,-0.057986,0.074583,-0.432692331,0.277673751,0.323159188,0.794507882,-0.691962015,-0.805311567,-1.979910863,6,5,two_open_b
31.128498,0.346203,-0.058162,0.074488,-0.433863110,0.277140253,0.321943786,0.794549105,-0.690264814,-0.801855612,-1.978959331,6,5,two_open_b
31.152740,0.346406,-0.058339,0.074389,-0.435019245,0.276668118,0.320849949,0.794523957,-0.688726838,-0.798711368,-1.977856994,6,5,two_open_b
31.176983,0.346607,-0.058515,0.074294,-0.436147362,0.276213167,0.319774577,0.794497316,-0.687242057,-0.795626580,-1.976777481,6,5,two_open_b
31.201225,0.346811,-0.058688,0.074202,-0.437227769,0.275821858,0.318645967,0.794492875,-0.685931987,-0.792429804,-1.975797278,6,5,two_open_b
31.225467,0.347018,-0.058851,0.074118,-0.438300790,0.275294109,0.317392326,0.794586485,-0.684286423,-0.788928103,-1.975068573,6,5,two_open_b
31.249710,0.347220,-0.059003,0.074042,-0.439402715,0.274565116,0.315990434,0.794788838,-0.682133614,-0.785051283,-1.974585084,6,5,two_open_b
31.273952,0.347413,-0.059159,0.073965,-0.440430831,0.273943394,0.314718478,0.794938979,-0.680272135,-0.781527190,-1.974038608,6,5,two_open_b
31.298195,0.347601,-0.059325,0.073883,-0.441329540,0.273508156,0.313691274,0.794996422,-0.678915079,-0.778659544,-1.973378295,6,5,two_open_b
31.322437,0.347781,-0.059493,0.073799,-0.442225200,0.273090552,0.312750246,0.795013023,-0.677603862,-0.776009179,-1.972620039,6,5,two_open_b
31.346680,0.347953,-0.059663,0.073714,-0.443116373,0.272724828,0.311888767,0.794980783,-0.676423803,-0.773559884,-1.971745400,6,5,two_open_b
31.370922,0.348121,-0.059836,0.073628,-0.444011259,0.272412288,0.311049150,0.794917589,-0.675375466,-0.771165522,-1.970791553,6,5,two_open_b
31.395164,0.348283,-0.060012,0.073541,-0.444928186,0.272069311,0.310212435,0.794849322,-0.674245882,-0.768772692,-1.969806443,6,5,two_open_b
31.419407,0.348435,-0.060191,0.073457,-0.445855105,0.271692703,0.309413278,0.794770233,-0.673030938,-0.766471483,-1.968786610,6,5,two_open_b
31.443649,0.348583,-0.060369,0.073376,-0.446760584,0.271304566,0.308590388,0.794714279,-0.671795009,-0.764120874,-1.967844089,6,5,two_open_b
31.467892,0.348728,-0.060547,0.073297,-0.447597423,0.270917332,0.307741221,0.794704780,-0.670583116,-0.761730767,-1.967078311,6,5,two_open_b
31.492134,0.348872,-0.060725,0.073220,-0.448394309,0.270528122,0.306879605,0.794721327,-0.669379336,-0.759325369,-1.966413067,6,5,two_open_b
31.516377,0.349012,-0.060905,0.073141,-0.449171856,0.270158151,0.306017577,0.794740498,-0.668229864,-0.756927313,-1.965772019,6,5,two_open_b
31.540619,0.349149,-0.061082,0.073066,-0.449944725,0.269759146,0.305148393,0.794773053,-0.667010844,-0.754514869,-1.965168752,6,5,two_open_b
31.564861,0.349281,-0.061256,0.072994,-0.450658766,0.269374335,0.304346734,0.794806398,-0.665845410,-0.752290954,-1.964619944,6,5,two_open_b
31.589104,0.349409,-0.061427,0.072927,-0.451338808,0.268982519,0.303562168,0.794853254,-0.664673605,-0.750122205,-1.964134987,6,5,two_open_b
31.613346,0.349530,-0.061593,0.072864,-0.451933866,0.268622961,0.302778259,0.794935728,-0.663607576,-0.747985001,-1.963813400,6,5,two_open_b
31.637589,0.349653,-0.061758,0.072802,-0.452468210,0.268208986,0.302025934,0.795057730,-0.662425810,-0.745947317,-1.963643233,6,5,two_open_b
31.661831,0.349776,-0.061920,0.072740,-0.452929413,0.267694728,0.301385826,0.795211332,-0.661018722,-0.744212167,-1.963615728,6,5,two_open_b
31.686073,0.349890,-0.062076,0.072682,-0.453343389,0.267248963,0.300754230,0.795364480,-0.659795315,-0.742514507,-1.963628791,6,5,two_open_b
31.710316,0.349983,-0.062224,0.072624,-0.453775083,0.266902094,0.300035345,0.795506277,-0.658811247,-0.740596138,-1.963598243,6,5,two_open_b
31.734558,0.350061,-0.062366,0.072564,-0.454195166,0.266482141,0.299382404,0.795653314,-0.657650635,-0.738845115,-1.963590899,6,5,two_open_b
31.758801,0.350137,-0.062503,0.072506,-0.454542327,0.266088205,0.298742009,0.795827589,-0.656576148,-0.737149839,-1.963715049,6,5,two_open_b
31.783043,0.350204,-0.062637,0.072447,-0.454883992,0.265743547,0.298262513,0.795927380,-0.655625193,-0.735853870,-1.963660259,6,5,two_open_b
31.807286,0.350256,-0.062764,0.072389,-0.455259753,0.265391769,0.297843208,0.795986928,-0.654646962,-0.734695550,-1.963476210,5,4,two_grasp_b
31.831528,0.350299,-0.062886,0.072331,-0.455580520,0.265123555,0.297451214,0.796039362,-0.653891288,-0.733623074,-1.963323114,5,4,two_grasp_b
31.855770,0.350343,-0.063005,0.072281,-0.455832815,0.264931194,0.297065692,0.796102934,-0.653342945,-0.732589362,-1.963257813,5,4,two_grasp_b
31.880013,0.350393,-0.063116,0.072242,-0.455998258,0.264751803,0.296657307,0.796220141,-0.652852129,-0.731527993,-1.963401228,5,4,two_grasp_b
31.904255,0.350436,-0.063224,0.072205,-0.456152392,0.264615074,0.296379586,0.796280729,-0.652469888,-0.730792665,-1.963414971,5,4,two_grasp_b
31.928498,0.350471,-0.063324,0.072167,-0.456305556,0.264479789,0.296158385,0.796320219,-0.652091545,-0.730197115,-1.963377556,5,4,two_grasp_b
31.952740,0.350496,-0.063414,0.072131,-0.456468646,0.264277032,0.296037765,0.796338915,-0.651544011,-0.729846370,-1.963280148,5,4,two_grasp_b
31.976983,0.350502,-0.063500,0.072097,-0.456713499,0.264202255,0.295942512,0.796258738,-0.651288194,-0.729531487,-1.962867104,5,4,two_grasp_b
32.001225,0.350497,-0.063583,0.072066,-0.456949093,0.264178402,0.295931390,0.796135611,-0.651160656,-0.729427071,-1.962356434,5,4,two_grasp_b
32.025467,0.350489,-0.063658,0.072043,-0.457190306,0.264056342,0.296029454,0.796001152,-0.650789470,-0.729589943,-1.961813017,5,4,two_grasp_b
32.049710,0.350471,-0.063723,0.072031,-0.457503178,0.263946085,0.296142653,0.795815830,-0.650426581,-0.729766662,-1.961081445,5,4,two_grasp_b
32.073952,0.350431,-0.063781,0.072033,-0.457909382,0.264017094,0.296159286,0.795552417,-0.650483237,-0.729674916,-1.960075777,5,4,two_grasp_b
32.098195,0.350381,-0.063838,0.072043,-0.458359447,0.264138630,0.296166512,0.795250148,-0.650651571,-0.729545718,-1.958936328,5,4,two_grasp_b
32.122437,0.350346,-0.063897,0.072052,-0.458786465,0.264011912,0.296409429,0.794955433,-0.650215156,-0.730004571,-1.957836167,5,4,two_grasp_b
32.146680,0.350330,-0.063955,0.072063,-0.459108551,0.263920352,0.296698205,0.794692118,-0.649895994,-0.730610479,-1.956905635,5,4,two_grasp_b
32.170922,0.350318,-0.064011,0.072076,-0.459397720,0.263904985,0.296939944,0.794439780,-0.649774095,-0.731111173,-1.956031216,5,4,two_grasp_b
32.195164,0.350308,-0.064063,0.072092,-0.459652327,0.263958514,0.297137597,0.794200786,-0.649831887,-0.731514519,-1.955220112,5,4,two_grasp_b
32.219407,0.350307,-0.064113,0.072112,-0.459893331,0.264044492,0.297162764,0.794023250,-0.649973498,-0.731497635,-1.954572374,5,4,two_grasp_b
32.243649,0.350310,-0.064161,0.072131,-0.460154198,0.264114810,0.297147147,0.793854554,-0.650070766,-0.731373880,-1.953929193,5,4,two_grasp_b
32.267892,0.350322,-0.064210,0.072152,-0.460418609,0.264156209,0.296983388,0.793748744,-0.650095814,-0.730884419,-1.953437842,5,4,two_grasp_b
32.292134,0.350337,-0.064264,0.072171,-0.460716635,0.264188370,0.296874748,0.793605740,-0.650088359,-0.730519735,-1.952825756,5,4,two_grasp_b
32.316377,0.350357,-0.064320,0.072190,-0.461004563,0.264230565,0.296813870,0.793447244,-0.650108534,-0.730275960,-1.952184541,5,4,two_grasp_b
32.340619,0.350385,-0.064375,0.072210,-0.461268626,0.264300508,0.296731236,0.793301374,-0.650203902,-0.729986517,-1.951595373,5,4,two_grasp_b
32.364861,0.350415,-0.064440,0.072224,-0.461523510,0.264469678,0.296656028,0.793124858,-0.650545997,-0.729718406,-1.950938971,5,4,two_grasp_b
32.389104,0.350448,-0.064501,0.072238,-0.461797696,0.264617885,0.296525188,0.792964738,-0.650830850,-0.729307242,-1.950306245,5,4,two_grasp_b
32.413346,0.350486,-0.064557,0.072253,-0.462057941,0.264716812,0.296272199,0.792874676,-0.650998497,-0.728600330,-1.949858112,5,4,two_grasp_b
32.437589,0.350526,-0.064608,0.072269,-0.462343060,0.264783241,0.295957860,0.792803680,-0.651078970,-0.727734649,-1.949435326,5,4,two_grasp_b
32.461831,0.350568,-0.064653,0.072287,-0.462710385,0.264789370,0.295638921,0.792706325,-0.650987285,-0.726831211,-1.948876341,5,4,two_grasp_b
32.486073,0.350611,-0.064686,0.072305,-0.463148023,0.264772276,0.295242019,0.792604379,-0.650818134,-0.725713667,-1.948245147,5,4,two_grasp_b
32.510316,0.350656,-0.064711,0.072320,-0.463630651,0.264717034,0.294744267,0.792525916,-0.650542251,-0.724334191,-1.947632855,5,4,two_grasp_b
32.534558,0.350703,-0.064730,0.072330,-0.464097624,0.264655766,0.294253533,0.792455411,-0.650256233,-0.722977613,-1.947054008,5,4,two_grasp_b
32.558801,0.350758,-0.064748,0.072337,-0.464458522,0.264666410,0.293805214,0.792406758,-0.650177743,-0.721759936,-1.946621177,5,4,two_grasp_b
32.583043,0.350825,-0.064759,0.072346,-0.464712599,0.264693213,0.293363657,0.792412435,-0.650169938,-0.720593582,-1.946414634,5,4,two_grasp_b
32.607286,0.350900,-0.064762,0.072353,-0.464921028,0.264706714,0.292923849,0.792448365,-0.650142695,-0.719446429,-1.946322052,5,4,two_grasp_b
32.631528,0.350984,-0.064761,0.072355,-0.465097690,0.264664078,0.292582544,0.792485028,-0.649986795,-0.718551574,-1.946258846,5,4,two_grasp_b
32.655770,0.351073,-0.064747,0.072357,-0.465223943,0.264640140,0.292215676,0.792554274,-0.649891438,-0.717610209,-1.946319395,5,4,two_grasp_b
32.680013,0.351154,-0.064720,0.072358,-0.465418529,0.264716298,0.291729726,0.792593617,-0.650022098,-0.716354715,-1.946247242,5,4,two_grasp_b
32.704255,0.351216,-0.064689,0.072356,-0.465760263,0.264919473,0.291281807,0.792489721,-0.650421965,-0.715145938,-1.945695858,5,4,two_grasp_b
32.728498,0.351266,-0.064654,0.072351,-0.466125925,0.265288848,0.290799000,0.792328461,-0.651222762,-0.713844286,-1.944983114,5,4,two_grasp_b
32.752740,0.351333,-0.064615,0.072345,-0.466398624,0.265677371,0.290292464,0.792223544,-0.652097299,-0.712514320,-1.944489402,5,4,two_grasp_b
32.776983,0.351426,-0.064571,0.072336,-0.466554118,0.265998104,0.289831263,0.792193223,-0.652839325,-0.711333061,-1.944280355,5,4,two_grasp_b
32.801225,0.351527,-0.064516,0.072325,-0.466702277,0.266317444,0.289292131,0.792195725,-0.653579964,-0.709963035,-1.944158241,5,4,two_grasp_b
32.825467,0.351624,-0.064452,0.072308,-0.466922740,0.266549204,0.288794295,0.792169509,-0.654084534,-0.708671719,-1.943903106,5,4,two_grasp_b
32.849710,0.351714,-0.064386,0.072287,-0.467177940,0.266728243,0.288291742,0.792141836,-0.654449531,-0.707358146,-1.943614401,5,4,two_grasp_b
32.873952,0.351804,-0.064314,0.072264,-0.467447577,0.266864881,0.287768432,0.792127027,-0.654706220,-0.705989418,-1.943344846,5,4,two_grasp_b
32.898195,0.351894,-0.064236,0.072240,-0.467751300,0.266932273,0.287234753,0.792118728,-0.654783057,-0.704584903,-1.943061870,5,4,two_grasp_b
32.922437,0.351986,-0.064147,0.072211,-0.468069478,0.266955581,0.286616084,0.792147020,-0.654747543,-0.702967798,-1.942856237,5,4,two_grasp_b
32.946680,0.352082,-0.064045,0.072175,-0.468425901,0.266875913,0.285965090,0.792198454,-0.654448387,-0.701259959,-1.942674386,5,4,two_grasp_b
32.970922,0.352181,-0.063937,0.072136,-0.468794707,0.266736423,0.285264373,0.792279900,-0.653999056,-0.699426904,-1.942555506,5,4,two_grasp_b
32.995164,0.352279,-0.063828,0.072097,-0.469185048,0.266586066,0.284530398,0.792363372,-0.653516985,-0.697506252,-1.942423056,5,4,two_grasp_b
33.019407,0.352375,-0.063717,0.072055,-0.469608832,0.266473733,0.283684971,0.792453236,-0.653118578,-0.695302771,-1.942277481,5,4,two_grasp_b
33.043649,0.352472,-0.063605,0.072011,-0.470028964,0.266343297,0.282814504,0.792559132,-0.652677030,-0.693039894,-1.942174426,5,4,two_grasp_b
33.067892,0.352570,-0.063492,0.071965,-0.470441385,0.266207450,0.281927255,0.792676176,-0.652224632,-0.690739120,-1.942105403,5,4,two_grasp_b
33.092134,0.352668,-0.063381,0.071919,-0.470812694,0.266118357,0.281043200,0.792799563,-0.651898840,-0.688459593,-1.942087428,5,4,two_grasp_b
33.116377,0.352767,-0.063271,0.071871,-0.471151966,0.266051315,0.280124378,0.792945682,-0.651636440,-0.686105432,-1.942152780,5,4,two_grasp_b
33.140619,0.352870,-0.063166,0.071818,-0.471372137,0.266002417,0.279216510,0.793151412,-0.651452998,-0.683814960,-1.942466803,5,4,two_grasp_b
33.164861,0.352979,-0.063060,0.071763,-0.471520107,0.265944850,0.278267433,0.793416260,-0.651269234,-0.681445863,-1.942987806,5,4,two_grasp_b
33.189104,0.353087,-0.062954,0.071708,-0.471651153,0.265892398,0.277317445,0.793688514,-0.651102914,-0.679079950,-1.943541477,5,4,two_grasp_b
33.213346,0.353188,-0.062852,0.071653,-0.471790914,0.265811829,0.276454907,0.793933303,-0.650865248,-0.676925826,-1.944020319,5,4,two_grasp_b
33.237589,0.353283,-0.062755,0.071596,-0.471954372,0.265698105,0.275644328,0.794156025,-0.650539595,-0.674892091,-1.944424628,5,4,two_grasp_b
